grid,alt,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,country_CompletionStatus_1,nationality_CompletionStatus_1,binned_circuits_CompletionStatus_1,trackType_CompletionStatus_1,country_CompletionStatus_2,nationality_CompletionStatus_2,binned_circuits_CompletionStatus_2,trackType_CompletionStatus_2
8,194,92714.57627118645,89289,0.0,70.0,86.0,56.0,0.15942028985507245,0.20956576463184395,0.2235294117647059,0.2372434830837493,0.8405797101449275,0.7904342353681558,0.7764705882352941,0.7627565169162507
17,13,83917.77272727272,80707,0.0,71.0,81.0,62.0,0.3347368421052632,0.2408376963350785,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.7591623036649214,0.7224123182207014,0.7129547471162379
18,13,213946.5507246377,82233,0.0,57.0,66.0,44.0,0.3347368421052632,0.31784107946026985,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.6821589205397302,0.7224123182207014,0.7129547471162379
11,10,98883.94736842104,93691,0.18,66.6,72.0,61.2,0.35181236673773986,0.2063694267515924,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7936305732484077,0.7224123182207014,0.7129547471162379
2,7,93267.40350877194,90876,0.0,78.0,90.0,72.0,0.1771117166212534,0.292358803986711,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7076411960132891,0.7643135075041689,0.7627565169162507
2,153,101394.38983050847,92952,0.35,62.0,68.0,55.0,0.22033898305084745,0.20935960591133004,0.2534509202453988,0.2372434830837493,0.7796610169491526,0.7906403940886699,0.7465490797546013,0.7627565169162507
4,578,101261.98333333334,93767,0.0,72.0,84.0,60.0,0.2914285714285714,0.2063694267515924,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7936305732484077,0.7643135075041689,0.7627565169162507
8,10,99980.73684210527,87700,0.02,59.2,64.0,54.4,0.35181236673773986,0.20956576463184395,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7904342353681558,0.7224123182207014,0.7129547471162379
2,162,89614.11320754717,87584,0.0,71.0,80.0,62.0,0.27909887359199,0.2063694267515924,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7936305732484077,0.7465490797546013,0.7627565169162507
11,264,83797.13043478262,81650,0.0,71.0,80.0,62.0,0.2294455066921606,0.20956576463184395,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.7904342353681558,0.7465490797546013,0.7627565169162507
11,3,109339.61818181818,105808,0.0,75.0,87.0,64.0,0.12,0.1484375,0.24474959612277866,0.2372434830837493,0.88,0.8515625,0.7552504038772213,0.7627565169162507
17,3,108715.6909090909,105609,0.0,85.0,97.0,75.0,0.12,0.20956576463184395,0.24474959612277866,0.2372434830837493,0.88,0.7904342353681558,0.7552504038772213,0.7627565169162507
1,785,78257.74647887322,75624,0.67,73.0,80.0,66.0,0.2612244897959184,0.20956576463184395,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7904342353681558,0.7224123182207014,0.7627565169162507
4,3,107324.16363636364,105163,0.0,76.0,85.0,67.0,0.12,0.2063694267515924,0.24474959612277866,0.2372434830837493,0.88,0.7936305732484077,0.7552504038772213,0.7627565169162507
1,162,90211.71698113206,88427,0.0,71.0,80.0,62.0,0.27909887359199,0.2408376963350785,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7591623036649214,0.7465490797546013,0.7627565169162507
9,2227,86091.91304347826,80537,0.0,56.0,65.0,45.0,0.1485148514851485,0.15625,0.21361058601134214,0.2372434830837493,0.8514851485148515,0.84375,0.7863894139886578,0.7627565169162507
15,7,96526.05555555556,93458,0.0,84.0,102.0,76.0,0.1771117166212534,0.2788104089219331,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7211895910780669,0.7643135075041689,0.7627565169162507
3,264,92318.6231884058,86772,0.0,74.0,80.0,67.0,0.2294455066921606,0.20956576463184395,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.7904342353681558,0.7465490797546013,0.7627565169162507
15,-7,146764.17647058822,105866,1.06,68.0,77.0,61.0,0.24,0.23113964686998395,0.21361058601134214,0.2870452528837622,0.76,0.7688603531300161,0.7863894139886578,0.7129547471162379
15,7,98134.92857142855,95333,0.0,77.0,84.0,69.0,0.1771117166212534,0.2583941605839416,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7416058394160584,0.7643135075041689,0.7627565169162507
9,7,99877.1052631579,96095,0.0,71.0,79.0,64.0,0.1771117166212534,0.2583941605839416,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7416058394160584,0.7643135075041689,0.7627565169162507
19,5,106036.8,102672,0.0,61.0,67.0,55.0,0.1543026706231454,0.2063694267515924,0.23568649249583104,0.2870452528837622,0.8456973293768546,0.7936305732484077,0.7643135075041689,0.7129547471162379
11,7,77648.12987012988,75316,0.12,54.0,63.0,45.0,0.3515625,0.2583941605839416,0.2534509202453988,0.2870452528837622,0.6484375,0.7416058394160584,0.7465490797546013,0.7129547471162379
11,194,92114.11666666668,89522,0.0,72.0,86.0,55.0,0.15942028985507245,0.2583941605839416,0.2235294117647059,0.2372434830837493,0.8405797101449275,0.7416058394160584,0.7764705882352941,0.7627565169162507
12,578,99915.93220338985,96715,0.11,57.0,61.0,53.0,0.2914285714285714,0.2408376963350785,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7591623036649214,0.7643135075041689,0.7627565169162507
11,7,100810.41071428572,94985,0.0,80.0,88.0,72.0,0.1771117166212534,0.17616580310880828,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.8238341968911918,0.7643135075041689,0.7627565169162507
8,109,91489.90909090909,87251,0.0,63.0,67.0,58.0,0.2196969696969697,0.1484375,0.2534509202453988,0.2372434830837493,0.7803030303030303,0.8515625,0.7465490797546013,0.7627565169162507
20,7,83110.65333333334,79104,0.06,59.0,65.0,55.0,0.3515625,0.2583941605839416,0.2534509202453988,0.2870452528837622,0.6484375,0.7416058394160584,0.7465490797546013,0.7129547471162379
4,4,105036.1403508772,102308,0.0,76.0,86.0,68.0,0.2196969696969697,0.23113964686998395,0.21361058601134214,0.2870452528837622,0.7803030303030303,0.7688603531300161,0.7863894139886578,0.7129547471162379
3,7,95523.80357142855,90977,0.0,78.0,90.0,72.0,0.1771117166212534,0.33695652173913043,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.6630434782608695,0.7643135075041689,0.7627565169162507
7,45,100426.75471698113,94744,0.04,74.0,83.0,63.0,0.21703853955375252,0.1484375,0.2775876817792985,0.2372434830837493,0.7829614604462475,0.8515625,0.7224123182207014,0.7627565169162507
22,3,113103.30188679244,106126,0.0,79.0,87.0,71.0,0.12,0.292358803986711,0.24474959612277866,0.2372434830837493,0.88,0.7076411960132891,0.7552504038772213,0.7627565169162507
7,3,107248.98148148149,102704,0.0,70.0,78.0,62.0,0.12,0.17616580310880828,0.24474959612277866,0.2372434830837493,0.88,0.8238341968911918,0.7552504038772213,0.7627565169162507
10,401,115163.70454545454,107766,0.0,60.0,70.0,51.0,0.23008849557522126,0.20956576463184395,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.7904342353681558,0.7224123182207014,0.7627565169162507
12,7,63091.44827586207,57056,0.17,74.0,81.0,68.0,0.1771117166212534,0.07894736842105263,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.9210526315789472,0.7643135075041689,0.7627565169162507
21,785,79951.39130434782,74410,0.0,68.0,75.0,61.0,0.2612244897959184,0.26,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.74,0.7224123182207014,0.7627565169162507
24,45,109403.8,99806,0.94,71.0,80.0,65.0,0.21703853955375252,0.3613707165109034,0.2775876817792985,0.2372434830837493,0.7829614604462475,0.6386292834890965,0.7224123182207014,0.7627565169162507
17,785,154131.39436619714,86983,0.51,72.0,79.0,65.0,0.2612244897959184,0.2408376963350785,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7591623036649214,0.7224123182207014,0.7627565169162507
3,2227,83363.94285714286,79945,0.0,55.0,71.0,36.0,0.1485148514851485,0.2408376963350785,0.21361058601134214,0.2372434830837493,0.8514851485148515,0.7591623036649214,0.7863894139886578,0.7627565169162507
2,228,79571.1884057971,77792,0.0,76.0,87.0,62.0,0.25609756097560976,0.31784107946026985,0.24474959612277866,0.2372434830837493,0.7439024390243902,0.6821589205397302,0.7552504038772213,0.7627565169162507
3,-7,108327.07843137256,104629,0.0,62.0,76.0,49.0,0.24,0.20956576463184395,0.21361058601134214,0.2870452528837622,0.76,0.7904342353681558,0.7863894139886578,0.7129547471162379
12,578,97136.63333333332,93365,0.0,63.0,72.0,54.0,0.2914285714285714,0.23113964686998395,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7688603531300161,0.7643135075041689,0.7627565169162507
6,0,184212.32727272727,110502,0.63,62.0,66.0,59.0,0.1935483870967742,0.292358803986711,0.2235294117647059,0.2372434830837493,0.8064516129032258,0.7076411960132891,0.7764705882352941,0.7627565169162507
14,153,97854.58,93562,0.02,70.0,79.0,60.0,0.22033898305084745,0.292358803986711,0.2534509202453988,0.2372434830837493,0.7796610169491526,0.7076411960132891,0.7465490797546013,0.7627565169162507
16,103,79917.68181818182,77407,0.16,77.0,90.0,64.0,0.2914285714285714,0.31784107946026985,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.6821589205397302,0.7643135075041689,0.7627565169162507
1,264,91513.21428571428,83875,0.01,62.0,66.0,58.0,0.2294455066921606,0.20956576463184395,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.7904342353681558,0.7465490797546013,0.7627565169162507
4,18,122628.86440677964,112625,0.0,83.0,90.0,78.0,0.2191235059760956,0.2408376963350785,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7591623036649214,0.7552504038772213,0.7129547471162379
9,7,96990.38596491226,93953,0.0,79.0,87.0,71.0,0.1771117166212534,0.2408376963350785,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7591623036649214,0.7643135075041689,0.7627565169162507
11,7,101917.375,98338,0.0,78.0,83.0,70.0,0.1771117166212534,0.1484375,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.8515625,0.7643135075041689,0.7627565169162507
15,7,101764.92592592591,98087,0.0,78.0,86.0,73.0,0.1771117166212534,0.292358803986711,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7076411960132891,0.7643135075041689,0.7627565169162507
15,264,89580.32307692307,81198,0.32,65.5,72.0,59.0,0.2294455066921606,0.2788104089219331,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.7211895910780669,0.7465490797546013,0.7627565169162507
9,264,84050.22857142857,81638,0.0,78.0,86.0,70.0,0.2294455066921606,0.31784107946026985,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.6821589205397302,0.7465490797546013,0.7627565169162507
14,130,94468.1052631579,89588,0.03,71.0,79.0,63.0,0.15976331360946747,0.2692307692307692,0.21361058601134214,0.2372434830837493,0.8402366863905325,0.7307692307692307,0.7863894139886578,0.7627565169162507
7,13,81039.24285714286,78148,0.0,55.0,63.0,45.0,0.3347368421052632,0.20935960591133004,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.7906403940886699,0.7224123182207014,0.7129547471162379
15,162,86571.07692307692,85094,0.0,78.0,86.0,70.0,0.27909887359199,0.32258064516128343,0.2534509202453988,0.2372434830837493,0.72090112640801,0.6774193548387165,0.7465490797546013,0.7627565169162507
15,2227,83787.94285714286,81014,0.07,56.0,72.0,46.0,0.1485148514851485,0.31784107946026985,0.21361058601134214,0.2372434830837493,0.8514851485148515,0.6821589205397302,0.7863894139886578,0.7627565169162507
2,432,99031.58490566038,97410,0.53,62.0,71.0,57.0,0.25609756097560976,0.2408376963350785,0.2235294117647059,0.2372434830837493,0.7439024390243902,0.7591623036649214,0.7764705882352941,0.7627565169162507
4,153,91961.40384615383,89465,0.0,66.0,76.0,53.0,0.22033898305084745,0.31690140845070425,0.2534509202453988,0.2372434830837493,0.7796610169491526,0.6830985915492958,0.7465490797546013,0.7627565169162507
20,578,98392.63157894736,95555,0.14,62.0,77.0,46.0,0.2914285714285714,0.31784107946026985,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.6821589205397302,0.7643135075041689,0.7627565169162507
6,-7,157184.50980392154,104687,0.01,68.0,79.0,59.0,0.24,0.1484375,0.21361058601134214,0.2870452528837622,0.76,0.8515625,0.7863894139886578,0.7129547471162379
5,18,105305.0,100717,0.0,81.0,88.0,74.0,0.2607594936708861,0.23113964686998395,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7688603531300161,0.7643135075041689,0.7627565169162507
22,401,119511.0,115900,0.01,57.0,67.0,48.0,0.23008849557522126,0.2395833333333333,0.2775876817792985,0.2372434830837493,0.7699115044247787,0.7604166666666666,0.7224123182207014,0.7627565169162507
3,153,106241.69230769233,97466,0.02,60.0,70.0,49.0,0.22033898305084745,0.292358803986711,0.2534509202453988,0.2372434830837493,0.7796610169491526,0.7076411960132891,0.7465490797546013,0.7627565169162507
12,18,100811.38181818182,96675,0.0,84.0,94.0,76.0,0.2607594936708861,0.31784107946026985,0.23568649249583104,0.2372434830837493,0.739240506329114,0.6821589205397302,0.7643135075041689,0.7627565169162507
4,18,109748.32258064515,97598,2.46,80.0,92.0,74.0,0.2607594936708861,0.20956576463184395,0.23568649249583104,0.2372434830837493,0.739240506329114,0.7904342353681558,0.7643135075041689,0.7627565169162507
12,0,106703.87272727274,102495,0.0,61.0,70.0,52.0,0.1935483870967742,0.1484375,0.2235294117647059,0.2372434830837493,0.8064516129032258,0.8515625,0.7764705882352941,0.7627565169162507
2,109,84901.83333333331,78149,0.15,61.0,69.0,49.0,0.2196969696969697,0.31690140845070425,0.2534509202453988,0.2372434830837493,0.7803030303030303,0.6830985915492958,0.7465490797546013,0.7627565169162507
4,153,101128.21153846152,91377,0.0,69.0,82.0,55.0,0.22033898305084745,0.2063694267515924,0.2534509202453988,0.2372434830837493,0.7796610169491526,0.7936305732484077,0.7465490797546013,0.7627565169162507
2,578,93247.81034482758,90940,0.0,76.0,86.0,66.0,0.2914285714285714,0.2063694267515924,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7936305732484077,0.7643135075041689,0.7627565169162507
14,10,95153.7894736842,91941,0.0,61.975,67.0,56.95,0.35181236673773986,0.2408376963350785,0.2775876817792985,0.2870452528837622,0.6481876332622601,0.7591623036649214,0.7224123182207014,0.7129547471162379
7,37,88425.06451612903,85096,0.0,58.0,68.0,51.0,0.27909887359199,0.33695652173913043,0.24474959612277866,0.2372434830837493,0.72090112640801,0.6630434782608695,0.7552504038772213,0.7627565169162507
15,5,108855.12727272726,103512,0.0,61.0,67.0,55.0,0.1543026706231454,0.1484375,0.23568649249583104,0.2870452528837622,0.8456973293768546,0.8515625,0.7643135075041689,0.7129547471162379
3,7,101720.56140350876,97204,0.0,81.0,90.0,73.0,0.1771117166212534,0.23113964686998395,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.7688603531300161,0.7643135075041689,0.7627565169162507
21,264,92775.34848484848,87287,0.0,76.0,84.0,67.0,0.2294455066921606,0.292358803986711,0.2534509202453988,0.2372434830837493,0.7705544933078394,0.7076411960132891,0.7465490797546013,0.7627565169162507
8,18,115397.7213114754,106454,0.0,83.0,90.0,75.0,0.2191235059760956,0.20956576463184395,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7904342353681558,0.7552504038772213,0.7129547471162379
11,109,80036.56923076924,77900,0.0,64.0,78.0,57.0,0.2196969696969697,0.20935960591133004,0.2534509202453988,0.2372434830837493,0.7803030303030303,0.7906403940886699,0.7465490797546013,0.7627565169162507
16,37,89772.5737704918,85679,0.0,58.0,68.0,51.0,0.27909887359199,0.31784107946026985,0.24474959612277866,0.2372434830837493,0.72090112640801,0.6821589205397302,0.7552504038772213,0.7627565169162507
9,18,107304.25,99199,0.95,82.0,90.0,76.0,0.2607594936708861,0.1484375,0.23568649249583104,0.2372434830837493,0.739240506329114,0.8515625,0.7643135075041689,0.7627565169162507
1,2,103976.30188679244,101606,0.0,57.0,78.0,42.0,0.11363636363636365,0.2408376963350785,0.21361058601134214,0.2372434830837493,0.8863636363636364,0.7591623036649214,0.7863894139886578,0.7627565169162507
1,109,83413.31818181818,79822,0.0,73.0,83.0,59.0,0.2196969696969697,0.2408376963350785,0.2534509202453988,0.2372434830837493,0.7803030303030303,0.7591623036649214,0.7465490797546013,0.7627565169162507
7,578,128770.1186440678,94603,0.0,65.0,75.0,55.0,0.2914285714285714,0.2063694267515924,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7936305732484077,0.7643135075041689,0.7627565169162507
6,13,89632.17142857143,77618,0.0,65.0,72.0,59.0,0.3347368421052632,0.20935960591133004,0.2775876817792985,0.2870452528837622,0.6652631578947369,0.7906403940886699,0.7224123182207014,0.7129547471162379
4,2227,85243.0985915493,81134,0.0,55.0,72.0,38.0,0.1485148514851485,0.20935960591133004,0.21361058601134214,0.2372434830837493,0.8514851485148515,0.7906403940886699,0.7863894139886578,0.7627565169162507
17,162,91011.59615384617,88653,0.0,71.0,80.0,62.0,0.27909887359199,0.292358803986711,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7076411960132891,0.7465490797546013,0.7627565169162507
4,785,153279.0985915493,85305,0.51,72.0,79.0,65.0,0.2612244897959184,0.31690140845070425,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.6830985915492958,0.7224123182207014,0.7627565169162507
17,2227,89511.11594202899,85540,0.04,57.0,63.0,51.0,0.1485148514851485,0.2408376963350785,0.21361058601134214,0.2372434830837493,0.8514851485148515,0.7591623036649214,0.7863894139886578,0.7627565169162507
18,7,99637.05357142855,94563,0.0,79.0,87.0,71.0,0.1771117166212534,0.17616580310880828,0.23568649249583104,0.2372434830837493,0.8228882833787466,0.8238341968911918,0.7643135075041689,0.7627565169162507
3,162,85424.52830188679,82859,0.0,71.0,78.0,62.0,0.27909887359199,0.2063694267515924,0.2534509202453988,0.2372434830837493,0.72090112640801,0.7936305732484077,0.7465490797546013,0.7627565169162507
14,578,129514.1186440678,95632,0.0,65.0,75.0,55.0,0.2914285714285714,0.292358803986711,0.23568649249583104,0.2372434830837493,0.7085714285714285,0.7076411960132891,0.7643135075041689,0.7627565169162507
5,785,78250.1690140845,73052,0.28,78.0,86.0,69.0,0.2612244897959184,0.1484375,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.8515625,0.7224123182207014,0.7627565169162507
19,18,124306.96610169492,115106,0.0,83.0,90.0,78.0,0.2191235059760956,0.2063694267515924,0.24474959612277866,0.2870452528837622,0.7808764940239044,0.7936305732484077,0.7552504038772213,0.7129547471162379
14,785,77895.12698412697,74070,0.0,75.0,83.0,68.0,0.2612244897959184,0.2583941605839416,0.2775876817792985,0.2372434830837493,0.7387755102040816,0.7416058394160584,0.7224123182207014,0.7627565169162507
