grid,trackType,year,TAVG,isHistoric,oneHot_circuits_1,oneHot_circuits_2,oneHot_circuits_3,oneHot_circuits_4,oneHot_circuits_5,oneHot_circuits_6,alt_trans,PRCP_trans,normalized_minLapTime,normalized_avgLapTime
2,0,2017,72.0,0,0,1,0,0,0,0,6.6758232216348485,0.18912604794588853,0.9994553814258045,-0.013632684049587392
16,0,1997,65.78260427406533,0,0,0,0,0,0,0,3.842234827137635,0.0,1.0133144565210621,0.013646078063644922
14,0,1998,74.12780423192552,0,1,0,0,0,0,0,5.54573361345804,0.0,1.0123649974176079,0.015361718339392424
8,0,2000,63.92967205405839,0,0,0,1,0,0,0,4.826541105534017,0.2789988528956634,1.007445886868962,-0.04206988884985092
1,0,2018,59.161642629463536,0,0,0,0,0,0,0,6.96514134718208,0.0,0.9955758636923946,-0.02029421231332153
5,1,2001,54.35620271532447,1,0,0,0,0,0,0,2.827902525417984,0.2436363497389789,0.9927359700571343,0.02183245001787776
17,1,2013,53.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,1.036672748234929,-0.005963810236864332
8,0,2001,75.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.001457127615048,0.0054894767841432626
15,0,2009,85.80886635645436,0,0,0,0,0,0,0,3.258096538021482,0.0,0.9978938999710703,-0.0017053005598903683
20,0,2010,79.23277202731296,0,0,0,0,0,0,0,2.47009066424076,0.0,1.0335484432674802,0.033213988604877294
20,0,2016,75.63830694701979,0,0,0,0,0,0,0,2.4587928192653736,0.017282367052347043,1.0088337327188046,0.015939763748431018
4,0,2008,85.0,0,0,0,0,0,0,0,3.258096538021482,0.0527852134874753,0.9954230965442443,0.0034203585408610136
9,0,1997,73.3786804104079,0,0,0,0,0,0,0,6.270627171386,0.0,1.0038452842150518,-0.002679916165176276
9,1,2006,64.91904612574073,1,0,1,0,0,0,0,3.0445224377234235,0.014759636383451978,1.0106723643019602,0.02184941153516282
5,1,2011,59.080740473142406,0,0,0,0,0,0,0,2.781653844900229,0.32013295451125534,1.0125157563692848,-0.0031188255195078664
16,0,1999,62.0,0,1,0,0,0,0,0,4.789540554129185,0.0,0.9969245696619622,-0.0059638119461317305
12,0,1999,68.0,0,0,0,0,0,0,0,5.3275316580375245,0.15359151102587298,0.9983894311374748,-0.006296299873523749
19,0,2014,57.11276246280496,0,0,0,0,0,0,0,2.459258345393806,0.007387534783000221,1.042076046177419,0.03217650614328974
11,0,2001,79.18917269363092,0,0,0,0,0,0,0,5.436251903371432,0.0,1.0004892946348694,-0.005963810236864332
8,1,1999,57.57677866015695,1,1,0,0,0,0,0,2.7080502011022096,0.27827649660805265,0.9959736240856608,-0.01301064350648296
13,0,1999,76.31841586561214,0,0,0,0,0,0,0,6.1509949917663835,0.0,0.998882521639824,0.0037274459972010017
18,0,2002,63.2592866778986,0,0,0,0,0,1,0,6.248654471768253,0.0,1.0144103113879266,-0.0006619008371888738
9,1,2000,55.67477506503906,1,0,0,0,0,0,0,2.9310009000484656,0.22183905136632928,0.9918803467878139,0.0011166257497371946
13,0,2020,58.57335275706998,0,0,0,0,0,0,0,4.210666582799404,0.0,1.0040049098724455,-0.016118458484777123
15,0,2019,61.15282536242127,1,0,1,0,0,0,0,6.013715156042802,0.0868310796899944,1.004154875135346,-0.00844896833281993
18,1,2010,55.0,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9962897466450601,0.0008821199407914072
14,1,1996,63.365946632979075,0,0,1,0,0,0,0,3.012287625006726,0.0,0.9976806662944762,-0.007062695887417283
14,0,2016,70.73934000300284,0,0,0,0,0,0,0,3.3393292274423434,0.0,1.0250135322384888,0.0076628316890547145
17,0,2009,80.0,0,0,0,1,0,0,0,3.067743312984782,0.8117057264396865,1.002229705595388,-0.001130032580164273
20,0,2016,67.0,0,1,0,0,0,0,0,4.912948348851862,0.0,0.9856800367906814,-0.019256699334901595
9,0,2015,71.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.008216558353104,0.0016179193485637627
20,1,1999,57.27075848997387,1,1,0,0,0,0,0,2.7080502011022096,0.4794908797994273,0.999532206379342,0.020161976956596963
11,0,2000,62.0,0,0,0,0,0,0,0,4.509519817760944,0.0,1.0039575857276077,-0.007513480914322998
16,0,2017,83.5225647615228,0,0,0,0,0,0,0,4.484924717530012,0.0,0.9945559105641216,-0.0005793633028825908
20,0,2007,58.0,1,1,0,0,0,0,0,4.477696665481808,0.1390450574849968,1.0186650892141258,0.01370465644641504
5,0,2010,66.46753969807627,0,0,0,0,0,0,0,3.313238479183809,0.06034302599518739,1.0288387659180505,0.014202479014300252
19,1,2012,66.6,0,0,1,0,0,0,0,2.8903717578961645,0.044353422776991155,1.0164979025370313,-0.006905171507404384
14,1,2010,52.0,1,1,0,0,0,0,0,2.7080502011022096,0.029558802241544432,1.0007043339128492,0.014800345135061309
5,0,2007,77.52072341584615,0,0,0,0,0,0,0,5.481570858491612,0.0,0.9955908013392759,-0.006087929793265814
15,0,2006,62.090669540870394,1,0,0,0,0,0,0,6.046320343060215,0.0,1.021445089365243,0.0534344795321602
20,0,2000,51.15622423176816,0,0,0,0,0,0,0,4.0071495222075395,0.005284960190146834,1.0275321854318993,0.03020650099422769
18,0,2002,63.059434572510256,0,0,0,0,0,1,0,6.466185477852311,0.0,1.0139690760329358,-0.006069181678900188
6,0,2002,64.35746776501155,0,0,0,0,0,0,0,5.199252488350703,0.0,0.9931241988534708,-0.0064061635977762646
17,0,2006,76.0,0,0,0,1,0,0,0,2.6891591493633187,0.0,1.006979186142269,0.0013936733750539165
17,0,2003,81.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.003520383593501,0.03546838196105476
17,0,2000,53.0,1,0,0,1,0,0,0,6.373319789577013,0.06765864847381486,1.0107712078367028,0.0046717888528954605
7,1,1997,64.41364133262098,0,0,1,0,0,0,0,2.9200002820346023,0.0,0.9699273565572634,-0.03476639131181181
12,0,2006,77.0,0,0,0,1,0,0,0,4.709530201312334,0.14842000511827322,0.9956267993389354,-0.005963810236864332
14,0,2015,71.0,0,0,0,0,0,0,0,2.8634819672309266,0.009147730480060345,1.0125278671686806,0.004117637863658224
19,0,2008,66.0,0,0,0,0,0,0,1,6.3818160174060985,0.01980262729617973,1.0218840546097576,0.014289522326685993
4,0,1998,64.76610897492843,0,1,0,0,0,0,0,4.805867643709603,0.0,0.9928209686675143,-0.018770337383219853
4,0,2001,55.0,0,0,0,0,0,0,0,3.7290455757259666,0.352116227762557,0.9882442579592614,-0.01623482069088286
20,1,2001,54.86562794978728,1,0,0,0,0,0,0,2.9993099734489728,0.05085127974292201,1.0057868516569388,0.02536788876290579
0,0,2016,62.409007891972834,0,0,0,0,1,0,0,6.530877627725885,0.34420654836985515,0.9934164987448338,0.004424006053997301
8,0,1999,72.0,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0052207798576513,0.0020288773997459712
11,0,2001,66.0,1,1,0,0,0,0,0,5.135798437050261,0.0,1.0127438442795729,-0.005841392305659488
5,0,2001,65.8861124782889,0,1,0,0,0,0,0,5.093247268438179,0.0,0.9906493104709182,-0.009975036472386544
9,0,2011,83.77183416561707,0,0,0,0,0,0,0,3.258096538021482,0.0,1.0186804096594002,0.006267144878205392
16,1,2004,76.0,0,0,0,1,0,0,0,2.5649493574615367,0.0,1.0312509678861064,0.03961584891261338
17,0,2000,63.34302316893351,0,0,0,0,0,0,0,5.566349499995744,0.12870992815342644,0.9900971117532059,-0.008466980578645703
7,0,2002,83.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9892313155408787,-0.02770986181427666
2,1,1999,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9806969652454254,-0.01692620000266444
16,0,2002,83.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.0076965918829994,0.01936124753570327
3,0,2010,71.0,0,0,0,0,0,0,0,4.999151359345515,0.019368139980002336,0.9880338490277953,-0.0138162224781734
13,1,2005,54.04193313987944,1,0,0,0,0,0,0,3.0304131003596386,0.004376143120411842,0.9968810490882182,-0.05410907829576302
19,0,2003,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,1.0059805877374568,0.016027509248389832
7,0,2005,77.88482825081148,0,0,0,0,0,0,0,5.44365085988244,0.0,0.9951481115205228,-0.005963810236864332
17,0,2004,68.73457123263067,0,1,0,0,0,0,0,5.466611830825564,0.0,1.0211755543396286,0.007479105732911545
12,0,2018,72.87874570899031,0,0,0,0,0,0,0,4.619894386842747,0.2739210327456713,0.9956267993389354,0.026637614192004243
11,0,2019,58.0,0,0,0,0,0,0,0,4.616290563338954,0.0,1.0080712247479642,0.011531334946179719
10,0,1999,61.61571254647033,0,0,0,0,0,0,0,4.394982874769704,0.0,0.9846232407331074,-0.017269696382816207
19,0,2017,70.29237056600081,1,1,0,0,0,0,0,5.097307590621429,0.01401292194529264,1.0179548606277462,0.025178598884473734
8,0,2001,44.0,0,0,0,0,1,0,0,3.80666248977032,0.01980262729617973,0.996809688828866,-0.0016639717186191973
19,0,2010,80.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,1.020358151497314,0.028286944948891175
9,0,1997,71.0,0,0,0,1,0,0,0,4.709530201312334,0.009950330853168092,0.9956267993389354,-0.005963810236864332
17,1,1999,58.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,0.9993778528631333,0.005344348841320277
15,0,1996,58.0,0,0,1,0,0,0,0,5.044943647286324,0.08256945861857835,1.0190340695610147,0.0037452649078732435
16,0,1997,53.0,0,0,0,0,0,0,0,6.490818913200736,0.017202054281863412,0.9959537299926667,0.000982970308256905
18,0,2008,65.47995834080115,0,0,0,0,0,0,0,5.539534661458171,0.009504436140577928,1.0061918064322062,0.0007281770869124035
15,0,1996,67.0,0,0,0,0,0,0,0,4.735285394130388,0.0,1.017426180787612,0.003960632439029594
3,0,2009,71.09914671272941,0,0,0,0,0,0,0,4.725303537851343,0.02662814416707681,0.9909739605878347,-0.017214574065880166
4,0,2012,76.45938875624844,0,0,0,0,0,0,0,5.677925643828831,0.0,0.9761723995095888,-0.028107859382452027
6,0,1997,56.0,0,0,0,0,0,0,0,2.9759319034084326,0.06771755865036197,0.9683450062738085,-0.03219258260244583
7,0,2005,79.41689217574216,0,0,0,0,0,1,0,4.927253685157205,0.0,0.9970079256536187,-0.001686322931506199
14,0,1997,81.1636965583794,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9993492425864344,0.01250142897482287
22,0,2010,80.59576598920682,0,0,0,1,0,0,0,3.0357491011265108,0.0,1.0101069307076704,0.008618707616503463
16,0,2019,69.87512364578734,0,0,0,0,0,0,0,6.310008358870546,0.0,1.0258811651442106,-0.05279572275882781
12,0,2013,60.0,1,1,0,0,0,0,0,5.081404364984463,0.0,1.0155549670963284,0.011711324327436295
15,0,2018,84.91770367069091,0,0,0,0,0,0,0,2.8152003733681914,0.0,1.0171162120291903,0.011377931502774326
19,0,2007,65.96093903984124,0,0,0,0,0,0,0,6.381484146589367,0.01902911766032477,1.0214517555002136,0.01438028955984834
2,0,2002,60.86346329772938,0,0,1,0,0,0,0,3.4452462127047134,0.1499314025490124,0.9955169622748905,-0.014242371624351869
6,0,2007,67.45232961703992,0,1,0,0,0,0,0,3.8330329329826256,0.1829431672779388,0.9914649977004881,-0.0010923192102118891
19,0,2011,78.29392477504669,0,0,0,0,0,0,0,2.616887983570882,0.0,1.0306570851732995,0.02620029916873398
12,1,1997,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.9841733268334178,-0.01906354201892206
5,0,1996,72.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9798894949988034,-0.02240869449837501
5,0,2003,71.0,0,0,0,0,0,0,0,5.3299461142979006,0.06057711453477342,0.9947354351167756,-0.004660017925109365
16,0,2002,77.2731957968674,0,1,0,0,0,0,0,5.605802066295998,0.0,1.004911688051473,0.0024604773909025863
2,0,2011,61.384423267863035,0,0,0,0,0,0,0,2.3783088563456922,0.18782152590916246,1.014280591038946,-0.0025041082889027304
18,0,2004,62.09075703878289,1,0,0,1,0,0,0,6.373319789577013,0.11913652531353115,1.0045373050072013,0.0033554083861791514
20,0,1996,66.37726938257724,0,0,0,0,1,0,0,5.4638318050256105,0.01519156452869424,0.997265212868394,0.005715849823808263
15,0,2002,54.16497274249071,0,0,0,0,1,0,0,3.80666248977032,0.4154763181212566,1.0279541877456049,0.016623925627122803
8,0,2006,80.0,0,0,0,0,0,0,0,3.4331728039905682,0.17078340769909817,0.9994878449078167,0.002317869391717366
8,0,2004,75.39358019820374,0,0,0,0,0,0,0,5.010975722544525,0.04500241504321214,0.9783777295429323,-0.027507466958319435
14,0,2003,80.86280430208633,0,0,0,0,0,0,0,6.4060562784089266,0.0,1.0270731987041857,-0.005963810236864332
18,0,2013,85.6773545968154,0,0,0,0,0,0,0,5.227063867931577,0.05312417013351167,1.0014148369854903,0.0027362830692637934
6,0,2001,73.0,0,0,0,0,0,0,0,5.028867932670146,0.0,0.9905093315825328,-0.011133159300834312
11,0,1997,56.38069772383986,0,0,0,0,0,0,0,3.8378091643638,0.19987054304379498,0.9937848469048052,-0.0075818782052438334
19,0,2005,82.89887868530748,0,0,0,0,0,0,0,5.659903039284334,0.0,1.0315187149229819,0.019137166804238444
1,0,1999,76.57689200488431,0,0,0,0,0,0,0,6.35002482211782,0.0,0.9786543392716887,-0.030316784645423492
16,0,2001,77.82996893066895,0,1,0,0,0,0,0,5.605802066295998,0.0,1.0051242729368894,0.008758524432008204
17,0,1998,61.0,0,0,0,0,1,0,0,3.80666248977032,0.0,1.0138476788256454,0.012225740541350224
21,0,2010,80.85445047024996,0,0,0,1,0,0,0,3.1780375523421456,0.0,1.016840107986834,0.019312998019505128
16,0,2002,83.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,1.014479411190341,0.007791772601419649
4,0,1997,53.0,0,0,0,0,0,1,0,6.530877627725885,0.0,0.9851499980927882,-0.017449796180567946
13,0,2001,81.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9970867750089931,-0.05162742119591634
12,0,2018,79.71179041697506,0,0,0,0,0,0,0,2.487284895357949,0.0,1.0204048720691663,0.02990574702605878
19,0,1998,71.82699081394541,0,0,0,1,0,0,0,4.709530201312334,0.0017214986418804205,1.014654672623184,-0.0037739167940033028
8,1,2004,56.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,1.0336825987137859,-0.025300835230511298
5,0,2005,62.60278867087415,1,0,0,1,0,0,0,6.373319789577013,0.05204591026349853,0.9914472561338112,-0.013112929127374865
2,0,2003,57.0,0,0,0,0,0,1,0,5.442417710521793,0.03922071315328133,1.0122788017945348,-0.019717307713064496
22,1,2010,52.406084333142,1,0,0,0,0,0,0,2.7535955690452503,0.0255576800759665,1.012825976428047,-0.004907586238504472
8,0,2006,66.8597693990038,0,0,0,0,0,0,0,5.714622969041612,0.11543102474871206,0.9522631876579003,-0.014496229999499451
14,1,2019,58.531489002335555,1,0,0,0,0,0,0,2.8656911443680024,0.0409039469721463,1.02707536528302,0.005175700394445667
7,0,2004,84.15814201309333,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9922788286651177,-0.013738563899476603
18,0,2006,80.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,1.0219652105278327,0.03452334915885762
22,0,2000,79.49302326628509,0,0,0,0,0,0,0,5.535807424369123,0.0,1.022963211051648,0.023762537379223368
8,0,2005,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9992283308471972,0.00022606945629365625
6,0,2002,71.0,1,1,0,0,0,0,0,5.135798437050261,0.01490483311455332,0.9780744961331105,-0.033710030731823666
10,0,1998,61.0,0,0,0,0,0,0,0,3.5693164480566453,0.03529287668059311,1.001977194482366,-0.014103682891482045
5,1,2012,61.76055688840985,0,0,0,0,0,0,0,2.754003507279793,0.01705304980689907,0.9921947346006038,-0.010774862639242131
19,0,1998,65.72532070676606,0,0,0,0,0,0,0,4.5064767508988925,0.06250646754503111,1.0171593928509064,0.01549191562741882
3,1,2013,85.0,0,0,0,0,1,0,0,3.258096538021482,0.0,0.9874994854200326,-0.00399377648087843
8,0,2005,76.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,0.9765386066737682,-0.027262390017893996
15,0,2007,76.57101959337804,0,0,0,1,0,0,0,2.7080502011022096,0.0,1.0063979448431193,0.018372197266177795
5,0,1999,67.44488783258963,0,1,0,0,0,0,0,4.86587568841926,0.0,0.99530054410493,-0.007392464775990119
14,0,1997,69.0,0,1,0,0,0,0,0,4.762173934797756,0.01980262729617973,1.0126009870705976,0.01583849381826265
15,1,2016,66.27971316372557,0,0,0,0,0,0,0,2.8538747612648123,0.0,1.017879166519757,-0.005320131245064908
18,1,1998,64.75,0,0,1,0,0,0,0,2.8903717578961645,0.0,1.0028799646692301,-0.005963810236864332
4,0,1997,72.0,0,1,0,0,0,0,0,5.605802066295998,0.0,0.9898824039642645,-0.015420975835056082
16,0,1996,69.0,0,1,0,0,0,0,0,4.838246093693883,0.015083689288438127,1.0018820337024645,0.003580266202049558
6,0,2006,77.27368580496548,0,0,0,0,0,0,0,4.910111109219474,0.10779955654449723,0.9956267993389354,-0.009648766135841301
15,0,1996,62.0,0,1,0,0,0,0,0,4.852229314903759,0.6663672541078521,0.999897374316249,-0.042808255313809086
12,0,2002,73.0,0,0,0,0,0,0,0,4.870524004834382,0.1759072745960364,1.013162572369057,0.017418448500578547
11,0,2018,58.0,0,0,0,0,0,0,0,4.332585656272662,0.0,1.0193699336787139,0.030166705205078546
13,0,2013,74.0,0,0,0,0,0,0,1,2.079441541679836,0.009950330853168092,1.005546378524542,0.006543548464412914
17,0,2015,57.0,0,0,0,0,0,1,0,7.711996507047669,0.03922071315328133,1.0136670632494753,-0.001127913265186414
11,1,2004,55.14399355688052,1,1,0,0,0,0,0,2.7080502011022096,0.08933284552159963,1.0020626777498098,-0.009890720565331308
22,0,2000,65.21374593186749,0,0,0,0,0,0,0,4.968220869817955,0.11797922833966364,1.0265172288012987,0.018692563013356152
18,1,1998,58.0,1,1,0,0,0,0,0,2.7080502011022096,0.0,1.0037555967240623,0.020735403965071217
21,0,1999,66.0,1,1,0,0,0,0,0,5.083031490037937,0.0,1.0244252717927118,-0.004677783253807119
4,0,1996,66.12881494132058,0,0,0,0,0,0,0,3.922965341052852,0.0,0.9933424320444368,-0.006841015905857516
20,1,2000,57.0,1,1,0,0,0,0,0,2.7080502011022096,0.6575200029167942,1.011839163241679,0.015087755349136488
16,0,2019,62.0,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9712904377747689,-0.020750650486195208
10,0,2004,85.0,0,0,0,1,0,0,0,3.258096538021482,0.0,0.9935779120706263,-0.02461498630684147
18,1,1997,56.0,1,0,0,0,0,0,0,2.820501931091499,0.029236915138333437,1.0138842862868758,0.028719569562190402
16,1,2011,52.33560958665087,1,1,0,0,0,0,0,2.7080502011022096,0.01963858483936491,1.010032051082815,0.006592588203226614
16,0,2006,63.83293461689997,0,0,1,0,0,0,0,3.5847391917085916,0.0,1.0153925323948312,-0.019506730358761708
18,1,2008,83.25444467009703,0,0,0,0,1,0,0,3.258096538021482,0.06870696584542368,1.0138913076677332,0.008868534515976783
16,0,2007,58.78811566893483,1,0,0,0,0,0,0,5.816173107734564,0.13464038883710905,1.0183673262075603,0.014959803246208329
3,0,2001,81.0,0,0,1,0,0,0,0,6.6758232216348485,0.0,0.9755849345102876,-0.013252387178372696
18,0,2006,78.0,0,0,0,0,0,1,0,5.442417710521793,0.0,1.0107078074106979,0.007770475597658818
4,0,1998,65.0,0,0,0,0,0,0,0,4.755750225510106,0.0,0.9940422807730864,-0.015425812320516106
10,0,2017,77.19661832880149,0,0,0,0,0,0,0,6.559376588167404,0.0,0.9947623860987093,0.0027907956333633388
13,0,2006,78.18270437765324,0,0,0,0,0,0,0,5.444373934926457,0.0,0.9989865212143579,-0.004823997385767573
9,0,2018,64.1089763119796,0,0,0,0,0,0,0,5.108293907657847,0.0,1.009004068036324,-0.01385757127271284
17,0,2018,75.4390333106684,0,0,0,0,0,0,0,2.759188361156453,0.15696290792791243,0.9956757855633898,-0.0033179797944075783
5,1,1997,57.326956429698555,1,1,0,0,0,0,0,2.7080502011022096,0.0033485031015484477,1.014313549967683,0.003480059098308317
2,0,2018,79.0,0,0,0,1,0,0,0,2.7080502011022096,0.0,0.9983711056688127,-0.022514881501482814
19,0,2016,67.91137363713584,1,1,0,0,0,0,0,2.9183919484355987,0.4673739336274836,1.0053317840766642,0.004306044208197151
19,0,2016,67.0,0,1,0,0,0,0,0,4.962498815276452,0.0,0.995282744701627,-0.015346664715421964
9,0,1998,62.79706478728432,1,1,0,0,0,0,0,5.124759964465116,0.0,1.0054065203854359,-0.013444458678840795
5,0,2007,62.0,0,0,0,0,0,0,1,6.3818160174060985,0.4252677354043441,0.968952977267828,-0.019901848809101223
17,0,1998,65.0,0,0,1,0,0,0,0,3.970291913552122,0.0,1.0244852119654986,0.026069871337741236
19,0,1998,64.21671611635894,0,0,1,0,0,0,0,3.970291913552122,0.0,1.023267694586464,0.023638646013292897
8,0,2018,72.57647387423694,0,0,0,0,0,0,0,4.396443473281527,0.3027306156657982,0.9980708401175806,0.0005975212400436232
18,1,2004,55.62494954103264,1,1,0,0,0,0,0,2.7080502011022096,0.03914027164519805,0.9956267993389354,-0.005963810236864332
14,0,1999,63.507147293291,0,0,0,0,0,0,0,6.2759927037485586,0.019330034636652157,1.0110759669909952,-0.003549640197229298
16,0,2016,83.4881910292625,0,0,0,0,0,0,0,3.258096538021482,0.0,0.9846493113351125,-0.002037398864042814
15,0,2005,63.0,0,0,0,0,0,0,0,6.344094485346497,0.0,0.9937361578703148,-0.00265214797843931
18,0,2009,80.0,0,0,0,1,0,0,0,3.2230557770181747,1.162193440211974,0.997386867069209,0.00011801732563326839
8,0,2003,66.0,1,1,0,0,0,0,0,5.081404364984463,0.08617769624105241,0.9895009636724178,0.00273868803289922
21,0,2001,73.34759557366887,0,0,0,1,0,0,0,4.709530201312334,0.0,1.0157164439751507,0.013818876704624807
3,0,1998,63.0,1,1,0,0,0,0,0,5.135798437050261,0.0,0.9857003308202191,-0.03845475519263318
1,0,1997,56.0,0,0,0,0,0,0,0,3.125646763311334,0.10000275148801752,0.9663128292127069,-0.022611403997129496
1,0,1998,72.42608480590407,0,0,0,0,0,0,0,5.485578665979631,0.0,0.9723150198824569,-0.022524493853527262
3,0,2014,83.37334207240316,0,0,0,0,0,0,0,3.258096538021482,0.6689458384393243,1.0138871550023567,0.0003628297100157392
20,1,2010,55.71278231122676,1,0,1,0,0,0,0,3.0445224377234235,0.0,1.0055264873547902,0.011782035842351784
18,0,2006,63.066100366508905,0,0,0,0,0,0,0,4.022635605388274,0.0,1.0040927697552169,0.01731995158666752
15,0,2008,83.0,0,0,0,0,1,0,0,3.2080066748173417,0.0,1.0264730038015695,-0.02180827736692442
1,0,2003,81.4613596841625,0,0,0,0,0,0,0,6.428990910497681,0.0,0.9920226425047356,-0.036536112372980545
18,0,1998,73.50688061317295,0,0,0,0,0,0,0,6.6043477392431775,0.0,0.9920890222136117,-0.013041408651952548
7,0,2000,84.0,0,0,0,1,0,0,0,3.258096538021482,0.0,1.0076434151077538,0.002840027516865326
7,0,2017,55.0,0,0,0,0,0,1,0,6.928102061796938,0.016402474602017846,1.0065738611329746,-0.0007893692554945182
14,0,2001,58.51938692751891,1,0,1,0,0,0,0,6.013715156042802,0.0,0.9983029502816975,-0.04675261341585626
15,0,2007,72.68926708605838,0,0,0,0,0,0,0,5.591097121970131,0.07075355768665234,1.0027777644455043,0.0002836323346759031
15,0,2016,71.35340531975241,0,0,1,0,0,0,0,6.461765445154431,0.27887569687517355,0.9956267993389354,-0.005963810236864332
13,0,1997,65.0,0,0,0,0,1,0,0,5.4638318050256105,0.04879016416943205,0.9895142384394044,-0.015716503768473847
17,0,2002,65.4853913615852,0,1,0,0,0,0,0,4.943528040667691,0.0,1.0154171567204255,0.009586123403542318
5,0,2006,80.45577686847706,0,0,0,0,0,0,0,6.200017227221112,0.0,0.9943936146256149,-0.023318341355687625
20,0,1998,61.0,0,0,0,0,1,0,0,3.80666248977032,0.0,1.0364143147219422,-0.003407233503569373
4,0,2002,71.76966139175366,1,0,0,0,0,0,0,6.088270843560866,0.08626110696338614,0.9973816782423316,-0.014926248745530618
14,0,2002,71.0,1,1,0,0,0,0,0,5.135798437050261,0.010977829569613934,1.008080483359578,-0.00016445729423413425
3,0,2008,59.578606895877975,0,0,0,0,0,0,0,5.65163996549884,0.12618200414775155,0.9810655394109863,-0.030145019653933548
8,1,2016,60.0,1,1,0,0,0,0,0,2.7080502011022096,1.1474024528375415,0.9956267993389354,-0.005963810236864332
11,0,1998,61.0,0,0,0,0,0,0,0,3.4602889175007454,0.05150505010854064,1.011116245685983,-0.0016984675319644382
15,0,2005,67.072195183439,0,1,0,0,0,0,0,5.605802066295998,0.12629845768634157,0.984509402530397,-0.015496920107790083
8,0,2012,82.19526309026108,0,0,0,0,1,0,0,2.911978684056904,0.0,1.020047173087827,0.0016788845142784413
13,1,1997,56.0,1,0,0,0,0,0,0,2.7172664870471523,0.011531015078215169,0.9957239329038532,-0.006029312037459148
13,0,1997,58.0,1,0,0,1,0,0,0,6.373319789577013,0.0,0.9956267993389354,-0.06292473799845864
2,0,2002,75.0,0,0,0,0,0,0,0,4.041713674587096,0.0,0.9876656294532463,0.0349542190233222
21,0,1996,65.08221877955103,0,0,0,0,1,0,0,5.4638318050256105,0.04678443029337961,1.0304327254586887,0.022333172857216553
6,0,2002,71.0,0,0,0,0,0,0,0,5.3978157787587095,0.0,0.9939941989860823,-0.014440639568850083
20,0,1998,60.045444580913326,0,0,0,0,0,0,0,3.079157572985953,0.08226138695130215,1.0016796586266432,0.015752832102730565
7,1,2009,72.0,0,0,1,0,0,0,0,2.8903717578961645,0.0,0.99664720204819,-0.0034784681874340884
4,0,2010,71.0,0,0,0,0,0,0,0,5.071422136057736,0.00912459475871158,0.9852497618136635,-0.009663188682820954
2,1,2001,54.9391312108753,1,0,1,0,0,0,0,3.0445224377234235,0.0,0.9854404846108241,-0.019128721648717442
20,0,1998,72.0,0,0,0,0,1,0,0,5.4638318050256105,0.0,1.019635854131528,0.015337859815965037
11,0,2006,65.0,1,0,0,0,0,0,0,6.34664141217243,0.06432852054981641,0.9974617140966572,0.06296980187457316
19,0,2005,58.0,0,0,0,0,0,0,0,4.42547174868334,0.03471848694674902,1.032069686343203,0.01664589535791073
2,0,2014,57.69358818950333,0,0,0,0,0,0,0,6.799722686480013,0.07105902908788705,0.9904078700135269,-0.0148758133277111
13,1,2016,59.92423901897398,0,0,0,0,0,1,0,0.0,0.41813850140171865,1.0144019657758299,0.014938620906111907
6,0,2016,79.49693759742989,0,0,0,1,0,0,0,2.7080502011022096,0.0,1.015941667828532,-0.015709898002852645
5,0,1996,71.20997802618174,0,0,0,0,0,0,0,4.897727598443841,0.007860980020764474,0.9920612550947662,-0.0096811023331498
2,0,2001,75.0,0,0,0,1,0,0,0,4.709530201312334,0.0,0.9847225546986774,-0.025141564992836485
14,0,2002,57.32860347680938,0,1,0,0,0,0,0,4.867074164060461,0.0,1.0094892191889744,0.020653901354410115
19,0,2006,78.82201529237561,0,0,0,0,0,1,0,5.230681357056058,0.0,1.0064955857900622,-9.316328663700954e-05
20,0,2002,63.81926345656494,0,0,0,0,0,1,0,5.639142193624876,0.0,1.0143510219342928,0.014798745849538242
18,0,1998,73.56658355896784,0,0,0,0,0,0,0,6.613001418179532,0.0,0.9946305273170257,-0.012642612874722485
13,0,2017,77.46973508636107,0,0,0,0,0,0,0,6.096337178987099,0.0,1.0017829619501784,0.0025537885357712602
3,0,1999,68.0,0,0,0,0,1,0,0,5.4638318050256105,0.1906203596086497,0.9730963174712406,-0.005963810236864332
