raceId,year,round,circuitId,name,date,time,url,Circuit Location,Circuit Country,PRCP,TAVG,TMAX,TMIN
323,1990,3,21,San Marino Grand Prix,5/13/1990,,http://en.wikipedia.org/wiki/1990_San_Marino_Grand_Prix,Imola,Italy,0,63,73,55
357,1989,2,21,San Marino Grand Prix,4/23/1989,,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix,Imola,Italy,0.09,53,58,48
373,1988,2,21,San Marino Grand Prix,5/1/1988,,http://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix,Imola,Italy,0,57,69,44
389,1987,2,21,San Marino Grand Prix,5/3/1987,,http://en.wikipedia.org/wiki/1987_San_Marino_Grand_Prix,Imola,Italy,0,60,68,49
406,1986,3,21,San Marino Grand Prix,4/27/1986,,http://en.wikipedia.org/wiki/1986_San_Marino_Grand_Prix,Imola,Italy,0,57,68,48
422,1985,3,21,San Marino Grand Prix,5/5/1985,,http://en.wikipedia.org/wiki/1985_San_Marino_Grand_Prix,Imola,Italy,0.29,61,68,55
439,1984,4,21,San Marino Grand Prix,5/6/1984,,http://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix,Imola,Italy,0,60,70,50
455,1983,4,21,San Marino Grand Prix,5/1/1983,,http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix,Imola,Italy,0.06,61,70,56
470,1982,4,21,San Marino Grand Prix,4/25/1982,,http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix,Imola,Italy,0.27,48,53,45
486,1981,4,21,San Marino Grand Prix,5/3/1981,,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix,Imola,Italy,0.7,57,64,51
509,1980,12,21,Italian Grand Prix,9/14/1980,,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix,Imola,Italy,0,70,79,62
782,1957,7,65,Pescara Grand Prix,8/18/1957,,http://en.wikipedia.org/wiki/1957_Pescara_Grand_Prix,Pescara,Italy,0,72,82,62
254,1995,15,28,Pacific Grand Prix,10/22/1995,,http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix,Okayama,Japan,,65,75,
258,1994,2,28,Pacific Grand Prix,4/17/1994,,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix,Okayama,Japan,,65,74,
15,2009,15,22,Japanese Grand Prix,10/4/2009,5:00:00,http://en.wikipedia.org/wiki/2009_Japanese_Grand_Prix,Suzuka,Japan,0,70,81,0
69,2006,17,22,Japanese Grand Prix,10/8/2006,14:00:00,http://en.wikipedia.org/wiki/2006_Japanese_Grand_Prix,Suzuka,Japan,0,63,72,0
88,2005,18,22,Japanese Grand Prix,10/9/2005,14:00:00,http://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix,Suzuka,Japan,0,70,78,0
106,2004,17,22,Japanese Grand Prix,10/10/2004,,http://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix,Suzuka,Japan,0.16,74,85,65
123,2003,16,22,Japanese Grand Prix,10/12/2003,,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,Suzuka,Japan,0,75,83,0
140,2002,17,22,Japanese Grand Prix,10/13/2002,,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix,Suzuka,Japan,0,69,81,56
157,2001,17,22,Japanese Grand Prix,10/14/2001,,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix,Suzuka,Japan,0,62,75,0
173,2000,16,22,Japanese Grand Prix,10/8/2000,,http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix,Suzuka,Japan,0,70,74,63
190,1999,16,22,Japanese Grand Prix,10/31/1999,,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix,Suzuka,Japan,0,64,69,52
206,1998,16,22,Japanese Grand Prix,11/1/1998,,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix,Suzuka,Japan,0,65,74,0
222,1997,16,22,Japanese Grand Prix,10/12/1997,,http://en.wikipedia.org/wiki/1997_Japanese_Grand_Prix,Suzuka,Japan,0,58,70,0
239,1996,16,22,Japanese Grand Prix,10/13/1996,,http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix,Suzuka,Japan,0,67,80,0
255,1995,16,22,Japanese Grand Prix,10/29/1995,,http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix,Suzuka,Japan,0.16,64,69,58
271,1994,15,22,Japanese Grand Prix,11/6/1994,,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,Suzuka,Japan,0.63,60,62,0
287,1993,15,22,Japanese Grand Prix,10/24/1993,,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,Suzuka,Japan,0,55,64,0
303,1992,15,22,Japanese Grand Prix,10/25/1992,,http://en.wikipedia.org/wiki/1992_Japanese_Grand_Prix,Suzuka,Japan,0,59,66,0
319,1991,15,22,Japanese Grand Prix,10/20/1991,,http://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix,Suzuka,Japan,0,58,69,48
335,1990,15,22,Japanese Grand Prix,10/21/1990,,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,Suzuka,Japan,0,62,75,52
352,2010,16,22,Japanese Grand Prix,10/10/2010,6:00:00,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix,Suzuka,Japan,0.94,71,80,65
370,1989,15,22,Japanese Grand Prix,10/22/1989,,http://en.wikipedia.org/wiki/1989_Japanese_Grand_Prix,Suzuka,Japan,0,61,73,50
386,1988,15,22,Japanese Grand Prix,10/30/1988,,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,Suzuka,Japan,0.2,50,56,43
402,1987,15,22,Japanese Grand Prix,11/1/1987,,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix,Suzuka,Japan,0,60,62,51
855,2011,15,22,Japanese Grand Prix,10/9/2011,6:00:00,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,Suzuka,Japan,0,67,78,54
874,2012,15,22,Japanese Grand Prix,10/7/2012,6:00:00,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,Suzuka,Japan,0.12,66,77,0
895,2013,15,22,Japanese Grand Prix,10/13/2013,6:00:00,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix,Suzuka,Japan,0,66,78,0
914,2014,15,22,Japanese Grand Prix,10/5/2014,6:00:00,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,Suzuka,Japan,0,71,74,67
940,2015,14,22,Japanese Grand Prix,9/27/2015,5:00:00,https://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,Suzuka,Japan,0,71,82,0
964,2016,17,22,Japanese Grand Prix,10/9/2016,5:00:00,https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,Suzuka,Japan,0.3,67,74,0
984,2017,16,22,Japanese Grand Prix,10/8/2017,5:00:00,https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,Suzuka,Japan,0.04,74,83,63
1005,2018,17,22,Japanese Grand Prix,10/7/2018,5:00:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,Suzuka,Japan,0.43,72,81,0
33,2008,16,16,Japanese Grand Prix,10/12/2008,4:30:00,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix,Oyama,Japan,0.02,66,70,61
50,2007,15,16,Japanese Grand Prix,9/30/2007,4:30:00,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix,Oyama,Japan,0.53,62,68,60
559,1977,17,16,Japanese Grand Prix,10/23/1977,,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix,Oyama,Japan,0,63,72,54
575,1976,16,16,Japanese Grand Prix,10/24/1976,,http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix,Oyama,Japan,1.02,64,70,62
353,2010,17,35,Korean Grand Prix,10/24/2010,5:00:00,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix,Yeongam County,Korea,0.63,62,66,59
856,2011,16,35,Korean Grand Prix,10/16/2011,6:00:00,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,Yeongam County,Korea,0,62,68,0
875,2012,16,35,Korean Grand Prix,10/14/2012,6:00:00,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,Yeongam County,Korea,0,61,70,0
894,2013,14,35,Korean Grand Prix,10/6/2013,6:00:00,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix,Yeongam County,Korea,0.01,74,81,65
2,2009,2,2,Malaysian Grand Prix,4/5/2009,9:00:00,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,2.46,80,92,74
19,2008,2,2,Malaysian Grand Prix,3/23/2008,7:00:00,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,1.28,80,90,0
37,2007,2,2,Malaysian Grand Prix,4/8/2007,7:00:00,http://en.wikipedia.org/wiki/2007_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,1.59,85,94,75
54,2006,2,2,Malaysian Grand Prix,3/19/2006,15:00:00,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,85,96,76
72,2005,2,2,Malaysian Grand Prix,3/20/2005,15:00:00,http://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,85,96,76
91,2004,2,2,Malaysian Grand Prix,3/21/2004,,http://en.wikipedia.org/wiki/2004_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,84,94,76
109,2003,2,2,Malaysian Grand Prix,3/23/2003,,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,85,96,76
125,2002,2,2,Malaysian Grand Prix,3/17/2002,,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,84,94,77
142,2001,2,2,Malaysian Grand Prix,3/18/2001,,http://en.wikipedia.org/wiki/2001_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0.03,81,91,73
174,2000,17,2,Malaysian Grand Prix,10/22/2000,,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,84,92,76
189,1999,15,2,Malaysian Grand Prix,10/17/1999,,http://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,1.02,82,92,75
339,2010,3,2,Malaysian Grand Prix,4/4/2010,8:00:00,http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,86,96,77
842,2011,2,2,Malaysian Grand Prix,4/10/2011,8:00:00,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,81,88,0
861,2012,2,2,Malaysian Grand Prix,3/25/2012,8:00:00,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,84,91,0
881,2013,2,2,Malaysian Grand Prix,3/24/2013,8:00:00,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0.95,82,90,76
901,2014,2,2,Malaysian Grand Prix,3/30/2014,8:00:00,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0.39,84,92,75
927,2015,2,2,Malaysian Grand Prix,3/29/2015,7:00:00,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,83,91,0
963,2016,16,2,Malaysian Grand Prix,10/2/2016,7:00:00,https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0,85,94,77
983,2017,15,2,Malaysian Grand Prix,10/1/2017,7:00:00,https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,Kuala Lumpur,Malaysia,0.26,80,88,0
290,1992,2,32,Mexican Grand Prix,3/22/1992,,http://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix,Mexico City,Mexico,0,67,83,50
310,1991,6,32,Mexican Grand Prix,6/16/1991,,http://en.wikipedia.org/wiki/1991_Mexican_Grand_Prix,Mexico City,Mexico,0,62,74,50
326,1990,6,32,Mexican Grand Prix,6/24/1990,,http://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix,Mexico City,Mexico,0.7,62,73,50
359,1989,4,32,Mexican Grand Prix,5/28/1989,,http://en.wikipedia.org/wiki/1989_Mexican_Grand_Prix,Mexico City,Mexico,0.21,65,80,50
375,1988,4,32,Mexican Grand Prix,5/29/1988,,http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix,Mexico City,Mexico,0.14,60,72,48
401,1987,14,32,Mexican Grand Prix,10/18/1987,,http://en.wikipedia.org/wiki/1987_Mexican_Grand_Prix,Mexico City,Mexico,0,61,75,46
418,1986,15,32,Mexican Grand Prix,10/12/1986,,http://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix,Mexico City,Mexico,0,62,77,46
655,1970,13,32,Mexican Grand Prix,10/25/1970,,http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix,Mexico City,Mexico,0,64,78,50
666,1969,11,32,Mexican Grand Prix,10/19/1969,,http://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix,Mexico City,Mexico,0,62,77,47
678,1968,12,32,Mexican Grand Prix,11/3/1968,,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix,Mexico City,Mexico,0,59,73,44
689,1967,11,32,Mexican Grand Prix,10/22/1967,,http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix,Mexico City,Mexico,0,55,71,38
698,1966,9,32,Mexican Grand Prix,10/23/1966,,http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix,Mexico City,Mexico,0,61,75,46
708,1965,10,32,Mexican Grand Prix,10/24/1965,,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix,Mexico City,Mexico,0,61,75,46
718,1964,10,32,Mexican Grand Prix,10/25/1964,,http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix,Mexico City,Mexico,0,61,75,46
727,1963,9,32,Mexican Grand Prix,10/27/1963,,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix,Mexico City,Mexico,0,61,75,46
943,2015,17,32,Mexican Grand Prix,11/1/2015,19:00:00,https://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,Mexico City,Mexico,0.04,57,63,0
966,2016,19,32,Mexican Grand Prix,10/30/2016,19:00:00,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,Mexico City,Mexico,0,55,72,38
986,2017,18,32,Mexican Grand Prix,10/29/2017,19:00:00,https://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,Mexico City,Mexico,0,55,71,36
1007,2018,19,32,Mexican Grand Prix,10/28/2018,19:00:00,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,Mexico City,Mexico,0,56,65,45
6,2009,6,6,Monaco Grand Prix,5/24/2009,12:00:00,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.35,68,80,58
23,2008,6,6,Monaco Grand Prix,5/25/2008,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.63,58,70,48
40,2007,5,6,Monaco Grand Prix,5/27/2007,12:00:00,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.61,53,60,49
59,2006,7,6,Monaco Grand Prix,5/28/2006,14:00:00,http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.06,59,65,55
76,2005,6,6,Monaco Grand Prix,5/22/2005,14:00:00,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.11,55,63,48
95,2004,6,6,Monaco Grand Prix,5/23/2004,,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,56,66,45
114,2003,7,6,Monaco Grand Prix,6/1/2003,,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.06,63,69,58
130,2002,7,6,Monaco Grand Prix,5/26/2002,,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.46,54,61,49
147,2001,7,6,Monaco Grand Prix,5/27/2001,,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,64,78,49
164,2000,7,6,Monaco Grand Prix,6/4/2000,,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.93,57,64,51
178,1999,4,6,Monaco Grand Prix,5/16/1999,,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,58,66,50
196,1998,6,6,Monaco Grand Prix,5/24/1998,,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,58,66,48
211,1997,5,6,Monaco Grand Prix,5/11/1997,,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.01,56,62,51
229,1996,6,6,Monaco Grand Prix,5/19/1996,,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.18,50,58,42
244,1995,5,6,Monaco Grand Prix,5/28/1995,,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.05,62,70,56
260,1994,4,6,Monaco Grand Prix,5/15/1994,,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.01,61,71,48
278,1993,6,6,Monaco Grand Prix,5/23/1993,,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.01,67,78,54
294,1992,6,6,Monaco Grand Prix,5/31/1992,,http://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.49,64,73,52
308,1991,4,6,Monaco Grand Prix,5/12/1991,,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,59,65,53
324,1990,4,6,Monaco Grand Prix,5/27/1990,,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,65,72,52
342,2010,6,6,Monaco Grand Prix,5/16/2010,12:00:00,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.03,52,61,41
358,1989,3,6,Monaco Grand Prix,5/7/1989,,http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,59,69,49
374,1988,3,6,Monaco Grand Prix,5/15/1988,,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,66,76,52
391,1987,4,6,Monaco Grand Prix,5/31/1987,,http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,61,69,51
407,1986,4,6,Monaco Grand Prix,5/11/1986,,http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,57,63,51
423,1985,4,6,Monaco Grand Prix,5/19/1985,,http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.06,59,61,56
441,1984,6,6,Monaco Grand Prix,6/3/1984,,http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.01,55,61,49
456,1983,5,6,Monaco Grand Prix,5/15/1983,,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.02,55,61,49
472,1982,6,6,Monaco Grand Prix,5/23/1982,,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.14,57,63,52
488,1981,6,6,Monaco Grand Prix,5/31/1981,,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,65,72,58
503,1980,6,6,Monaco Grand Prix,5/18/1980,,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,59,68,46
518,1979,7,6,Monaco Grand Prix,5/27/1979,,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.06,55,62,48
531,1978,5,6,Monaco Grand Prix,5/7/1978,,http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.01,53,61,42
548,1977,6,6,Monaco Grand Prix,5/22/1977,,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.13,53,55,51
565,1976,6,6,Monaco Grand Prix,5/30/1976,,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,58,68,48
580,1975,5,6,Monaco Grand Prix,5/11/1975,,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,49,56,41
595,1974,6,6,Monaco Grand Prix,5/26/1974,,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.7,56,66,50
610,1973,6,6,Monaco Grand Prix,6/3/1973,,http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,56,66,45
623,1972,4,6,Monaco Grand Prix,5/14/1972,,http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.09,51,55,46
634,1971,3,6,Monaco Grand Prix,5/23/1971,,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.09,54,60,47
645,1970,3,6,Monaco Grand Prix,5/10/1970,,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,55,63,47
658,1969,3,6,Monaco Grand Prix,5/18/1969,,http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,52,59,45
669,1968,3,6,Monaco Grand Prix,5/26/1968,,http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.04,55,62,47
680,1967,2,6,Monaco Grand Prix,5/7/1967,,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,52,59,44
690,1966,1,6,Monaco Grand Prix,5/22/1966,,http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,60,66,54
700,1965,2,6,Monaco Grand Prix,5/30/1965,,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,53,59,47
709,1964,1,6,Monaco Grand Prix,5/10/1964,,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,56,65,46
719,1963,1,6,Monaco Grand Prix,5/26/1963,,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,61,72,50
730,1962,2,6,Monaco Grand Prix,6/3/1962,,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,56,65,46
738,1961,1,6,Monaco Grand Prix,5/14/1961,,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,58,69,47
747,1960,2,6,Monaco Grand Prix,5/29/1960,,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,61,68,53
756,1959,1,6,Monaco Grand Prix,5/10/1959,,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.8,60,65,54
766,1958,2,6,Monaco Grand Prix,5/18/1958,,http://en.wikipedia.org/wiki/1958_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,58,62,54
777,1957,2,6,Monaco Grand Prix,5/19/1957,,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,55,66,44
785,1956,2,6,Monaco Grand Prix,5/13/1956,,http://en.wikipedia.org/wiki/1956_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,53,67,39
793,1955,2,6,Monaco Grand Prix,5/22/1955,,http://en.wikipedia.org/wiki/1955_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,50,62,37
834,1950,2,6,Monaco Grand Prix,5/21/1950,,http://en.wikipedia.org/wiki/1950_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.01,68,76,60
846,2011,6,6,Monaco Grand Prix,5/29/2011,12:00:00,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,59,74,42
865,2012,6,6,Monaco Grand Prix,5/27/2012,12:00:00,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,62,74,51
885,2013,6,6,Monaco Grand Prix,5/26/2013,12:00:00,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,53,65,38
905,2014,6,6,Monaco Grand Prix,5/25/2014,12:00:00,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.12,53,63,43
931,2015,6,6,Monaco Grand Prix,5/24/2015,12:00:00,http://en.wikipedia.org/wiki/2015_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,62,74,50
953,2016,6,6,Monaco Grand Prix,5/29/2016,12:00:00,https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,Monte-Carlo,Monaco,2.15,60,63,55
974,2017,6,6,Monaco Grand Prix,5/28/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,Monte-Carlo,Monaco,0.67,68,85,65
994,2018,6,6,Monaco Grand Prix,5/27/2018,12:00:00,http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,Monte-Carlo,Monaco,0,65,75,56
775,1958,11,64,Moroccan Grand Prix,10/19/1958,,http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix,Casablanca,Morocco,0,67,79,55
430,1985,11,39,Dutch Grand Prix,8/25/1985,,http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix,Zandvoort,Netherlands,0.04,56,64,52
448,1984,13,39,Dutch Grand Prix,8/26/1984,,http://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix,Zandvoort,Netherlands,0.01,65,72,61
463,1983,12,39,Dutch Grand Prix,8/28/1983,,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix,Zandvoort,Netherlands,0,64,73,57
475,1982,9,39,Dutch Grand Prix,7/3/1982,,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix,Zandvoort,Netherlands,0.01,62,62,61
494,1981,12,39,Dutch Grand Prix,8/30/1981,,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix,Zandvoort,Netherlands,0,61,66,52
508,1980,11,39,Dutch Grand Prix,8/31/1980,,http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix,Zandvoort,Netherlands,0.11,57,60,54
523,1979,12,39,Dutch Grand Prix,8/26/1979,,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix,Zandvoort,Netherlands,0.22,54,63,47
539,1978,13,39,Dutch Grand Prix,8/27/1978,,http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix,Zandvoort,Netherlands,0,54,62,48
555,1977,13,39,Dutch Grand Prix,8/28/1977,,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix,Zandvoort,Netherlands,0.01,59,65,53
571,1976,12,39,Dutch Grand Prix,8/29/1976,,http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix,Zandvoort,Netherlands,0,67,78,54
583,1975,8,39,Dutch Grand Prix,6/22/1975,,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix,Zandvoort,Netherlands,0.47,63,66,62
597,1974,8,39,Dutch Grand Prix,6/23/1974,,http://en.wikipedia.org/wiki/1974_Dutch_Grand_Prix,Zandvoort,Netherlands,0,67,78,55
