raceId,driverId,constructorId,grid,position,positionOrder,laps,fastestLap,rank,fastestLapSpeed,familyStatus,CompletionStatus,year,circuitId,alt,isHistoric,trackType,total_lap_time,average_lap_time,minimum_lap_time,PRCP,TAVG,TMAX,TMIN,positionText_CompletionStatus_1,country_CompletionStatus_1,nationality_CompletionStatus_1,bundled_circuitId_CompletionStatus_1,binned_circuits_CompletionStatus_1,positionText_CompletionStatus_2,country_CompletionStatus_2,nationality_CompletionStatus_2,bundled_circuitId_CompletionStatus_2,binned_circuits_CompletionStatus_2
1024,848,9,6,6.0,6,61,59.0,9.0,173.15900000000002,4,1,2019,15,18,0,2,7125330,116808.68852459015,105260,0.0,85.0,90.0,80.0,0.0021645021645021645,0.21912350597609562,0.07894736842105263,0.25073157754722003,0.24474959612277866,0.9978354978354979,0.7808764940239044,0.9210526315789473,0.74926842245278,0.7552504038772213
1025,1,131,2,1.0,1,53,51.0,1.0,219.847,4,1,2019,71,2,0,0,5618992,106018.71698113206,95761,0.0,79.0,94.0,65.0,0.0,0.11363636363636363,0.24083769633507854,0.25073157754722003,0.21361058601134217,1.0,0.8863636363636364,0.7591623036649214,0.74926842245278,0.7863894139886578
1025,8,51,15,13.0,13,53,51.0,13.0,213.541,4,1,2019,71,2,0,0,5687902,107318.90566037736,98589,0.0,79.0,94.0,65.0,0.0291005291005291,0.11363636363636363,0.20636942675159237,0.25073157754722003,0.21361058601134217,0.9708994708994709,0.8863636363636364,0.7936305732484077,0.74926842245278,0.7863894139886578
1025,9,3,18,,16,28,24.0,19.0,205.74,6,0,2019,71,2,0,0,3102308,110796.71428571428,102327,0.0,79.0,94.0,65.0,0.9976325757575758,0.11363636363636363,0.15463917525773196,0.25073157754722003,0.21361058601134217,0.0023674242424242425,0.8863636363636364,0.845360824742268,0.74926842245278,0.7863894139886578
1025,20,6,3,,18,26,16.0,10.0,214.28799999999998,6,0,2019,71,2,0,0,2729330,104974.23076923077,98245,0.0,79.0,94.0,65.0,0.9976325757575758,0.11363636363636363,0.20956576463184393,0.25073157754722003,0.21361058601134217,0.0023674242424242425,0.8863636363636364,0.790434235368156,0.74926842245278,0.7863894139886578
1025,807,4,6,10.0,10,53,53.0,12.0,213.692,4,1,2019,71,2,0,0,5678833,107147.7924528302,98519,0.0,79.0,94.0,65.0,0.03131991051454139,0.11363636363636363,0.20956576463184393,0.25073157754722003,0.21361058601134217,0.9686800894854586,0.8863636363636364,0.790434235368156,0.74926842245278,0.7863894139886578
1025,815,211,11,7.0,7,53,49.0,7.0,214.73,4,1,2019,71,2,0,0,5667720,106938.11320754717,98043,0.0,79.0,94.0,65.0,0.008676789587852495,0.11363636363636363,0.1484375,0.25073157754722003,0.21361058601134217,0.9913232104121475,0.8863636363636364,0.8515625,0.74926842245278,0.7863894139886578
1025,817,4,10,,19,24,22.0,17.0,207.859,2,0,2019,71,2,0,0,2621568,109232.0,101284,0.0,79.0,94.0,65.0,0.9976325757575758,0.11363636363636363,0.20935960591133004,0.25073157754722003,0.21361058601134217,0.0023674242424242425,0.8863636363636364,0.7906403940886699,0.74926842245278,0.7863894139886578
1025,822,131,4,2.0,2,53,50.0,3.0,218.58,4,1,2019,71,2,0,0,5622821,106090.96226415096,96316,0.0,79.0,94.0,65.0,0.0,0.11363636363636363,0.20636942675159237,0.25073157754722003,0.21361058601134217,1.0,0.8863636363636364,0.7936305732484077,0.74926842245278,0.7863894139886578
1025,825,210,13,9.0,9,53,53.0,8.0,214.53900000000002,4,1,2019,71,2,0,0,5672771,107033.41509433962,98130,0.0,79.0,94.0,65.0,0.015384615384615385,0.11363636363636363,0.2620689655172414,0.25073157754722003,0.21361058601134217,0.9846153846153847,0.8863636363636364,0.7379310344827587,0.74926842245278,0.7863894139886578
