resultId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,familyStatus,Completion Status,year,circuitId,country,alt,isHistoric,trackType,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,nationality
10714,16,2,3,3,3,4.0,54,+40.232,5694145,\N,\N,\N,\N,4,1,1983,34,France,432,0,0,,,,,,,,,,American
10715,27,11,4,4,4,3.0,54,+1:06.880,5720793,\N,\N,\N,\N,4,1,1983,34,France,432,0,0,,,,,,,,,,French
10741,27,3,1,1,1,9.0,60,1:37:52.460,5872460,\N,\N,\N,\N,4,1,1983,21,Italy,37,0,0,,,,,,,,,,French
10742,15,4,2,2,2,6.0,60,+48.781,5921241,\N,\N,\N,\N,4,1,1983,21,Italy,37,0,0,,,,,,,,,,French
10769,1,5,1,1,1,9.0,76,1:56:38.121,6998121,\N,\N,\N,\N,4,1,1983,6,Monaco,7,1,2,,,,,,,,,,Finnish
10770,5,6,2,2,2,6.0,76,+18.475,7016596,\N,\N,\N,\N,4,1,1983,6,Monaco,7,1,2,,,,,,,,,,Brazilian
10771,15,1,3,3,3,4.0,76,+31.366,7029487,\N,\N,\N,\N,4,1,1983,6,Monaco,7,1,2,,,,,,,,,,French
10772,27,4,4,4,4,3.0,76,+1:04.297,7062418,\N,\N,\N,\N,4,1,1983,6,Monaco,7,1,2,,,,,,,,,,French
10797,15,1,1,1,1,9.0,40,1:27:11.502,5231502,\N,\N,\N,\N,4,1,1983,13,Belgium,401,1,0,,,,,,,,,,French
10798,27,2,2,2,2,6.0,40,+23.182,5254684,\N,\N,\N,\N,4,1,1983,13,Belgium,401,1,0,,,,,,,,,,French
10799,16,8,3,3,3,4.0,40,+39.869,5271371,\N,\N,\N,\N,4,1,1983,13,Belgium,401,1,0,,,,,,,,,,American
10800,5,4,4,4,4,3.0,40,+42.295,5273797,\N,\N,\N,\N,4,1,1983,13,Belgium,401,1,0,,,,,,,,,,Brazilian
10801,1,9,5,5,5,2.0,40,+50.480,5281982,\N,\N,\N,\N,4,1,1983,13,Belgium,401,1,0,,,,,,,,,,Finnish
10802,2,11,6,6,6,1.0,40,+1:33.107,5324609,\N,\N,\N,\N,4,1,1983,13,Belgium,401,1,0,,,,,,,,,,French
10803,35,22,7,7,7,0.0,40,+1:58.539,5350041,\N,\N,\N,\N,4,1,1983,13,Belgium,401,1,0,,,,,,,,,,British
10804,36,16,8,8,8,0.0,40,+2:38.273,5389775,\N,\N,\N,\N,4,1,1983,13,Belgium,401,1,0,,,,,,,,,,Italian
10825,3,6,1,1,1,9.0,60,1:50:53.669,6653669,\N,\N,\N,\N,4,1,1983,37,USA,177,0,2,,,,,,,,,,Italian
10826,1,12,2,2,2,6.0,60,+7.702,6661371,\N,\N,\N,\N,4,1,1983,37,USA,177,0,2,,,,,,,,,,Finnish
10827,7,21,3,3,3,4.0,60,+9.283,6662952,\N,\N,\N,\N,4,1,1983,37,USA,177,0,2,,,,,,,,,,British
10828,5,2,4,4,4,3.0,60,+1:12.185,6725854,\N,\N,\N,\N,4,1,1983,37,USA,177,0,2,,,,,,,,,,Brazilian
10829,2,20,5,5,5,2.0,60,+1:32.603,6746272,\N,\N,\N,\N,4,1,1983,37,USA,177,0,2,,,,,,,,,,French
10852,28,1,1,1,1,9.0,70,1:48:31.838,6511838,\N,\N,\N,\N,4,1,1983,7,Canada,13,1,2,,,,,,,,,,French
10853,16,6,2,2,2,6.0,70,+42.029,6553867,\N,\N,\N,\N,4,1,1983,7,Canada,13,1,2,,,,,,,,,,American
10854,27,4,3,3,3,4.0,70,+52.610,6564448,\N,\N,\N,\N,4,1,1983,7,Canada,13,1,2,,,,,,,,,,French
10855,1,9,4,4,4,3.0,70,+1:17.048,6588886,\N,\N,\N,\N,4,1,1983,7,Canada,13,1,2,,,,,,,,,,Finnish
10880,15,3,1,1,1,9.0,67,1:24:39.780,5079780,\N,\N,\N,\N,4,1,1983,9,UK,153,1,0,,,,,,,,,,French
10881,5,6,2,2,2,6.0,67,+19.161,5098941,\N,\N,\N,\N,4,1,1983,9,UK,153,1,0,,,,,,,,,,Brazilian
10882,27,2,3,3,3,4.0,67,+26.246,5106026,\N,\N,\N,\N,4,1,1983,9,UK,153,1,0,,,,,,,,,,French
10883,12,18,4,4,4,3.0,67,+38.952,5118732,\N,\N,\N,\N,4,1,1983,9,UK,153,1,0,,,,,,,,,,British
10884,28,1,5,5,5,2.0,67,+58.874,5138654,\N,\N,\N,\N,4,1,1983,9,UK,153,1,0,,,,,,,,,,French
10909,28,2,1,1,1,9.0,45,1:27:10.319,5230319,\N,\N,\N,\N,4,1,1983,10,Germany,103,0,0,,,,,,,,,,French
10910,22,3,2,2,2,6.0,45,+1:10.652,5300971,\N,\N,\N,\N,4,1,1983,10,Germany,103,0,0,,,,,,,,,,Italian
10911,6,8,3,3,3,4.0,45,+1:44.093,5334412,\N,\N,\N,\N,4,1,1983,10,Germany,103,0,0,,,,,,,,,,Italian
10912,15,5,4,4,4,3.0,45,+2:00.750,5351069,\N,\N,\N,\N,4,1,1983,10,Germany,103,0,0,,,,,,,,,,French
10938,15,5,1,1,1,9.0,53,1:24:32.745,5072745,\N,\N,\N,\N,4,1,1983,23,Austria,678,0,0,,,,,,,,0.0,race,French
10939,28,2,2,2,2,6.0,53,+6.835,5079580,\N,\N,\N,\N,4,1,1983,23,Austria,678,0,0,,,,,,,,0.0,race,French
10940,5,4,3,3,3,4.0,53,+27.659,5100404,\N,\N,\N,\N,4,1,1983,23,Austria,678,0,0,,,,,,,,0.0,race,Brazilian
10941,16,8,4,4,4,3.0,53,+28.395,5101140,\N,\N,\N,\N,4,1,1983,23,Austria,678,0,0,,,,,,,,0.0,race,American
10967,28,10,1,1,1,9.0,72,1:38:41.950,5921950,\N,\N,\N,\N,4,1,1983,39,Netherlands,6,0,0,,,,,,,,,,French
10968,27,2,2,2,2,6.0,72,+20.839,5942789,\N,\N,\N,\N,4,1,1983,39,Netherlands,6,0,0,,,,,,,,,,French
10969,7,15,3,3,3,4.0,72,+43.741,5965691,\N,\N,\N,\N,4,1,1983,39,Netherlands,6,0,0,,,,,,,,,,British
10970,35,7,4,4,4,3.0,72,+1:16.839,5998789,\N,\N,\N,\N,4,1,1983,39,Netherlands,6,0,0,,,,,,,,,,British
10971,23,12,5,5,5,2.0,72,+1:24.292,6006242,\N,\N,\N,\N,4,1,1983,39,Netherlands,6,0,0,,,,,,,,,,Italian
10996,5,4,1,1,1,9.0,52,1:23:10.880,4990880,\N,\N,\N,\N,4,1,1983,14,Italy,162,1,0,,,,,,,,,,Brazilian
10997,28,3,2,2,2,6.0,52,+10.212,5001092,\N,\N,\N,\N,4,1,1983,14,Italy,162,1,0,,,,,,,,,,French
10998,16,7,3,3,3,4.0,52,+18.612,5009492,\N,\N,\N,\N,4,1,1983,14,Italy,162,1,0,,,,,,,,,,American
10999,27,2,4,4,4,3.0,52,+29.023,5019903,\N,\N,\N,\N,4,1,1983,14,Italy,162,1,0,,,,,,,,,,French
11000,11,8,5,5,5,2.0,52,+53.680,5044560,\N,\N,\N,\N,4,1,1983,14,Italy,162,1,0,,,,,,,,,,Italian
11001,35,12,6,6,6,1.0,52,+1:13.348,5064228,\N,\N,\N,\N,4,1,1983,14,Italy,162,1,0,,,,,,,,,,British
11002,36,14,7,7,7,0.0,52,+1:33.922,5084802,\N,\N,\N,\N,4,1,1983,14,Italy,162,1,0,,,,,,,,,,Italian
11003,12,11,8,8,8,0.0,52,+1:36.035,5086915,\N,\N,\N,\N,4,1,1983,14,Italy,162,1,0,,,,,,,,,,British
11025,5,4,1,1,1,9.0,76,1:36:45.865,5805865,\N,\N,\N,\N,4,1,1983,38,UK,145,0,0,,,,,,,,,,Brazilian
11026,15,8,2,2,2,6.0,76,+6.571,5812436,\N,\N,\N,\N,4,1,1983,38,UK,145,0,0,,,,,,,,,,French
11027,12,3,3,3,3,4.0,76,+30.315,5836180,\N,\N,\N,\N,4,1,1983,38,UK,145,0,0,,,,,,,,,,British
11028,22,14,4,4,4,3.0,76,+34.396,5840261,\N,\N,\N,\N,4,1,1983,38,UK,145,0,0,,,,,,,,,,Italian
11029,35,11,5,5,5,2.0,76,+44.915,5850780,\N,\N,\N,\N,4,1,1983,38,UK,145,0,0,,,,,,,,,,British
11030,36,12,6,6,6,1.0,76,+52.190,5858055,\N,\N,\N,\N,4,1,1983,38,UK,145,0,0,,,,,,,,,,Italian
11031,6,2,7,7,7,0.0,76,+1:12.684,5878549,\N,\N,\N,\N,4,1,1983,38,UK,145,0,0,,,,,,,,,,Italian
11054,6,3,1,1,1,9.0,77,1:33:25.708,5605708,\N,\N,\N,\N,4,1,1983,30,South Africa,1460,0,0,,,,,,,,,,Italian
11055,22,9,2,2,2,6.0,77,+9.319,5615027,\N,\N,\N,\N,4,1,1983,30,South Africa,1460,0,0,,,,,,,,,,Italian
11056,5,2,3,3,3,4.0,77,+21.969,5627677,\N,\N,\N,\N,4,1,1983,30,South Africa,1460,0,0,,,,,,,,,,Brazilian
11080,15,5,1,1,1,9.0,77,1:32:08.401,5528401,\N,\N,\N,\N,4,1,1982,30,South Africa,1460,0,0,,,,,,,,,,French
11081,5,8,2,2,2,6.0,77,+14.946,5543347,\N,\N,\N,\N,4,1,1982,30,South Africa,1460,0,0,,,,,,,,,,Argentine
11082,16,1,3,3,3,4.0,77,+27.900,5556301,\N,\N,\N,\N,4,1,1982,30,South Africa,1460,0,0,,,,,,,,,,French
11083,8,13,4,4,4,3.0,77,+32.113,5560514,\N,\N,\N,\N,4,1,1982,30,South Africa,1460,0,0,,,,,,,,,,Austrian
11084,6,7,5,5,5,2.0,77,+43.139,5571540,\N,\N,\N,\N,4,1,1982,30,South Africa,1460,0,0,,,,,,,,,,Finnish
11085,7,9,6,6,6,1.0,77,+50.993,5579394,\N,\N,\N,\N,4,1,1982,30,South Africa,1460,0,0,,,,,,,,,,British
11111,15,1,1,1,1,9.0,63,1:44:33.134,6273134,\N,\N,\N,\N,4,1,1982,36,Brazil,1126,0,0,,,,,,,,,,French
11112,7,12,2,2,2,6.0,63,+2.990,6276124,\N,\N,\N,\N,4,1,1982,36,Brazil,1126,0,0,,,,,,,,,,British
11113,12,14,3,3,3,4.0,63,+36.859,6309993,\N,\N,\N,\N,4,1,1982,36,Brazil,1126,0,0,,,,,,,,,,British
11114,3,13,4,4,4,3.0,63,+50.761,6323895,\N,\N,\N,\N,4,1,1982,36,Brazil,1126,0,0,,,,,,,,,,Italian
11142,8,2,1,1,1,9.0,75,1:58:25.318,7105318,\N,\N,\N,\N,4,1,1982,43,USA,12,0,2,,,,,,,,,,Austrian
11143,6,8,2,2,2,6.0,75,+14.660,7119978,\N,\N,\N,\N,4,1,1982,43,USA,12,0,2,,,,,,,,,,Finnish
11144,2,18,3,3,3,4.0,75,+1:19.143,7184461,\N,\N,\N,\N,4,1,1982,43,USA,12,0,2,,,,,,,,,,Italian
11145,3,12,4,4,4,3.0,75,+1:20.947,7186265,\N,\N,\N,\N,4,1,1982,43,USA,12,0,2,,,,,,,,,,Italian
11173,28,4,1,1,1,9.0,60,1:36:38.887,5798887,\N,\N,\N,\N,4,1,1982,21,Italy,37,0,0,,,,,,,,,,French
11174,27,3,2,2,2,6.0,60,+0.366,5799253,\N,\N,\N,\N,4,1,1982,21,Italy,37,0,0,,,,,,,,,,Canadian
11175,3,5,3,3,3,4.0,60,+1:07.684,5866571,\N,\N,\N,\N,4,1,1982,21,Italy,37,0,0,,,,,,,,,,Italian
11187,7,10,1,1,1,9.0,70,1:35:41.995,5741995,\N,\N,\N,\N,4,1,1982,40,Belgium,36,0,0,,,,,,,,,,British
11188,6,3,2,2,2,6.0,70,+7.268,5749263,\N,\N,\N,\N,4,1,1982,40,Belgium,36,0,0,,,,,,,,,,Finnish
11219,2,2,1,1,1,9.0,76,1:54:11.259,6851259,\N,\N,\N,\N,4,1,1982,6,Monaco,7,1,2,,,,,,,,,,Italian
11250,7,17,1,1,1,9.0,62,1:58:41.043,7121043,\N,\N,\N,\N,4,1,1982,37,USA,177,0,2,,,,,,,,,,British
11251,25,9,2,2,2,6.0,62,+15.726,7136769,\N,\N,\N,\N,4,1,1982,37,USA,177,0,2,,,,,,,,,,American
11252,28,4,3,3,3,4.0,62,+28.077,7149120,\N,\N,\N,\N,4,1,1982,37,USA,177,0,2,,,,,,,,,,French
11253,6,3,4,4,4,3.0,62,+1:11.976,7193019,\N,\N,\N,\N,4,1,1982,37,USA,177,0,2,,,,,,,,,,Finnish
11254,5,12,5,5,5,2.0,62,+1:23.757,7204800,\N,\N,\N,\N,4,1,1982,37,USA,177,0,2,,,,,,,,,,Irish
11279,1,4,1,1,1,9.0,70,1:46:39.577,6399577,\N,\N,\N,\N,4,1,1982,7,Canada,13,1,2,,,,,,,,,,Brazilian
11280,2,8,2,2,2,6.0,70,+13.799,6413376,\N,\N,\N,\N,4,1,1982,7,Canada,13,1,2,,,,,,,,,,Italian
11281,7,6,3,3,3,4.0,70,+1:01.836,6461413,\N,\N,\N,\N,4,1,1982,7,Canada,13,1,2,,,,,,,,,,British
11308,28,4,1,1,1,9.0,72,1:38:03.254,5883254,\N,\N,\N,\N,4,1,1982,39,Netherlands,6,0,0,,,,,,,,,,French
11309,1,3,2,2,2,6.0,72,+21.649,5904903,\N,\N,\N,\N,4,1,1982,39,Netherlands,6,0,0,,,,,,,,,,Brazilian
11310,6,7,3,3,3,4.0,72,+22.365,5905619,\N,\N,\N,\N,4,1,1982,39,Netherlands,6,0,0,,,,,,,,,,Finnish
11311,8,5,4,4,4,3.0,72,+1:23.729,5966983,\N,\N,\N,\N,4,1,1982,39,Netherlands,6,0,0,,,,,,,,,,Austrian
11339,8,5,1,1,1,9.0,76,1:35:33.812,5733812,\N,\N,\N,\N,4,1,1982,38,UK,145,0,0,,,,,,,,,,Austrian
11340,28,4,2,2,2,6.0,76,+25.726,5759538,\N,\N,\N,\N,4,1,1982,38,UK,145,0,0,,,,,,,,,,French
11341,27,13,3,3,3,4.0,76,+38.436,5772248,\N,\N,\N,\N,4,1,1982,38,UK,145,0,0,,,,,,,,,,French
11342,11,7,4,4,4,3.0,76,+41.242,5775054,\N,\N,\N,\N,4,1,1982,38,UK,145,0,0,,,,,,,,,,Italian
11343,5,10,5,5,5,2.0,76,+41.430,5775242,\N,\N,\N,\N,4,1,1982,38,UK,145,0,0,,,,,,,,,,Irish
11344,15,8,6,6,6,1.0,76,+41.636,5775448,\N,\N,\N,\N,4,1,1982,38,UK,145,0,0,,,,,,,,,,French
11369,16,1,1,1,1,9.0,54,1:33:33.217,5613217,\N,\N,\N,\N,4,1,1982,34,France,432,0,0,,,,,,,,,,French
11370,15,2,2,2,2,6.0,54,+17.308,5630525,\N,\N,\N,\N,4,1,1982,34,France,432,0,0,,,,,,,,,,French
11371,28,3,3,3,3,4.0,54,+42.128,5655345,\N,\N,\N,\N,4,1,1982,34,France,432,0,0,,,,,,,,,,French
11372,27,5,4,4,4,3.0,54,+1:16.241,5689458,\N,\N,\N,\N,4,1,1982,34,France,432,0,0,,,,,,,,,,French
11373,6,10,5,5,5,2.0,54,+1:30.994,5704211,\N,\N,\N,\N,4,1,1982,34,France,432,0,0,,,,,,,,,,Finnish
11374,3,15,6,6,6,1.0,54,+1:32.339,5705556,\N,\N,\N,\N,4,1,1982,34,France,432,0,0,,,,,,,,,,Italian
11398,27,5,1,1,1,9.0,45,1:27:25.178,5245178,\N,\N,\N,\N,4,1,1982,10,Germany,103,0,0,,,,,,,,,,French
11399,16,3,2,2,2,6.0,45,+16.379,5261557,\N,\N,\N,\N,4,1,1982,10,Germany,103,0,0,,,,,,,,,,French
11427,11,7,1,1,1,9.0,53,1:25:02.212,5102212,\N,\N,\N,\N,4,1,1982,23,Austria,678,0,0,,,,,,,,0.0,race,Italian
11428,6,6,2,2,2,6.0,53,+0.050,5102262,\N,\N,\N,\N,4,1,1982,23,Austria,678,0,0,,,,,,,,0.0,race,Finnish
11456,6,8,1,1,1,9.0,80,1:32:41.087,5561087,\N,\N,\N,\N,4,1,1982,41,France,484,0,0,,,,,,,,,,Finnish
11457,15,1,2,2,2,6.0,80,+4.442,5565529,\N,\N,\N,\N,4,1,1982,41,France,484,0,0,,,,,,,,,,French
11458,8,4,3,3,3,4.0,80,+1:00.343,5621430,\N,\N,\N,\N,4,1,1982,41,France,484,0,0,,,,,,,,,,Austrian
11485,16,6,1,1,1,9.0,52,1:22:25.734,4945734,\N,\N,\N,\N,4,1,1982,14,Italy,162,1,0,,,,,,,,,,French
11486,27,3,2,2,2,6.0,52,+14.064,4959798,\N,\N,\N,\N,4,1,1982,14,Italy,162,1,0,,,,,,,,,,French
11487,28,1,3,3,3,4.0,52,+48.452,4994186,\N,\N,\N,\N,4,1,1982,14,Italy,162,1,0,,,,,,,,,,American
11488,7,12,4,4,4,3.0,52,+1:27.845,5033579,\N,\N,\N,\N,4,1,1982,14,Italy,162,1,0,,,,,,,,,,British
11515,3,3,1,1,1,9.0,75,1:41:56.888,6116888,\N,\N,\N,\N,4,1,1982,44,USA,639,0,2,,,,,,,,,,Italian
11516,7,9,2,2,2,6.0,75,+27.292,6144180,\N,\N,\N,\N,4,1,1982,44,USA,639,0,2,,,,,,,,,,British
11517,25,4,3,3,3,4.0,75,+56.450,6173338,\N,\N,\N,\N,4,1,1982,44,USA,639,0,2,,,,,,,,,,American
11518,15,1,4,4,4,3.0,75,+1:08.648,6185536,\N,\N,\N,\N,4,1,1982,44,USA,639,0,2,,,,,,,,,,French
11519,6,6,5,5,5,2.0,75,+1:11.375,6188263,\N,\N,\N,\N,4,1,1982,44,USA,639,0,2,,,,,,,,,,Finnish
11545,1,2,1,1,1,9.0,80,1:50:41.33,6641330,\N,\N,\N,\N,4,1,1981,43,USA,12,0,2,,,,,,,,,,Australian
11546,2,3,2,2,2,6.0,80,+9.19,6650520,\N,\N,\N,\N,4,1,1981,43,USA,12,0,2,,,,,,,,,,Argentine
11547,5,4,3,3,3,4.0,80,+34.92,6676250,\N,\N,\N,\N,4,1,1981,43,USA,12,0,2,,,,,,,,,,Brazilian
11548,22,6,4,4,4,3.0,80,+49.31,6690640,\N,\N,\N,\N,4,1,1981,43,USA,12,0,2,,,,,,,,,,American
11549,3,8,5,5,5,2.0,80,+1:06.70,6708030,\N,\N,\N,\N,4,1,1981,43,USA,12,0,2,,,,,,,,,,American
11574,2,2,1,1,1,9.0,62,2:00:23.66,7223660,\N,\N,\N,\N,4,1,1981,36,Brazil,1126,0,0,,,,,,,,,,Argentine
11575,1,3,2,2,2,6.0,62,+4.44,7228100,\N,\N,\N,\N,4,1,1981,36,Brazil,1126,0,0,,,,,,,,,,Australian
11576,29,4,3,3,3,4.0,62,+1:03.08,7286740,\N,\N,\N,\N,4,1,1981,36,Brazil,1126,0,0,,,,,,,,,,Italian
11577,14,18,4,4,4,3.0,62,+1:17.03,7300690,\N,\N,\N,\N,4,1,1981,36,Brazil,1126,0,0,,,,,,,,,,Swiss
11578,11,10,5,5,5,2.0,62,+1:26.42,7310080,\N,\N,\N,\N,4,1,1981,36,Brazil,1126,0,0,,,,,,,,,,Italian
11579,26,16,6,6,6,1.0,62,+1:26.83,7310490,\N,\N,\N,\N,4,1,1981,36,Brazil,1126,0,0,,,,,,,,,,French
11580,25,23,7,7,7,0.0,62,+1:30.25,7313910,\N,\N,\N,\N,4,1,1981,36,Brazil,1126,0,0,,,,,,,,,,French
11604,5,1,1,1,1,9.0,53,1:34:32.74,5672740,\N,\N,\N,\N,4,1,1981,25,Argentina,8,0,0,,,,,,,,,,Brazilian
11605,2,4,2,2,2,6.0,53,+26.61,5699350,\N,\N,\N,\N,4,1,1981,25,Argentina,8,0,0,,,,,,,,,,Argentine
11606,15,2,3,3,3,4.0,53,+49.98,5722720,\N,\N,\N,\N,4,1,1981,25,Argentina,8,0,0,,,,,,,,,,French
11607,1,3,4,4,4,3.0,53,+1:07.88,5740620,\N,\N,\N,\N,4,1,1981,25,Argentina,8,0,0,,,,,,,,,,Australian
11608,16,5,5,5,5,2.0,53,+1:31.85,5764590,\N,\N,\N,\N,4,1,1981,25,Argentina,8,0,0,,,,,,,,,,French
11633,5,5,1,1,1,9.0,60,1:51:23.97,6683970,\N,\N,\N,\N,4,1,1981,21,Italy,37,0,0,,,,,,,,,,Brazilian
11634,29,9,2,2,2,6.0,60,+4.58,6688550,\N,\N,\N,\N,4,1,1981,21,Italy,37,0,0,,,,,,,,,,Italian
11635,2,2,3,3,3,4.0,60,+6.34,6690310,\N,\N,\N,\N,4,1,1981,21,Italy,37,0,0,,,,,,,,,,Argentine
11636,6,13,4,4,4,3.0,60,+22.89,6706860,\N,\N,\N,\N,4,1,1981,21,Italy,37,0,0,,,,,,,,,,Mexican
11637,28,6,5,5,5,2.0,60,+25.87,6709840,\N,\N,\N,\N,4,1,1981,21,Italy,37,0,0,,,,,,,,,,French
11638,8,14,6,6,6,1.0,60,+1:06.61,6750580,\N,\N,\N,\N,4,1,1981,21,Italy,37,0,0,,,,,,,,,,Italian
11639,27,1,7,7,7,0.0,60,+1:41.97,6785940,\N,\N,\N,\N,4,1,1981,21,Italy,37,0,0,,,,,,,,,,Canadian
11665,2,1,1,1,1,9.0,54,1:16:31.61,4591610,\N,\N,\N,\N,4,1,1981,40,Belgium,36,0,0,,,,,,,,,,Argentine
11666,26,9,2,2,2,6.0,54,+36.06,4627670,\N,\N,\N,\N,4,1,1981,40,Belgium,36,0,0,,,,,,,,,,French
11667,12,10,3,3,3,4.0,54,+43.69,4635300,\N,\N,\N,\N,4,1,1981,40,Belgium,36,0,0,,,,,,,,,,British
11668,27,7,4,4,4,3.0,54,+47.64,4639250,\N,\N,\N,\N,4,1,1981,40,Belgium,36,0,0,,,,,,,,,,Canadian
11669,11,14,5,5,5,2.0,54,+49.20,4640810,\N,\N,\N,\N,4,1,1981,40,Belgium,36,0,0,,,,,,,,,,Italian
11670,3,8,6,6,6,1.0,54,+52.51,4644120,\N,\N,\N,\N,4,1,1981,40,Belgium,36,0,0,,,,,,,,,,American
11671,7,5,7,7,7,0.0,54,+1:01.66,4653270,\N,\N,\N,\N,4,1,1981,40,Belgium,36,0,0,,,,,,,,,,British
11672,28,3,8,8,8,0.0,54,+1:32.04,4683650,\N,\N,\N,\N,4,1,1981,40,Belgium,36,0,0,,,,,,,,,,French
11673,23,17,9,9,9,0.0,54,+1:35.58,4687190,\N,\N,\N,\N,4,1,1981,40,Belgium,36,0,0,,,,,,,,,,Italian
11696,27,2,1,1,1,9.0,76,1:54:23.38,6863380,\N,\N,\N,\N,4,1,1981,6,Monaco,7,1,2,,,,,,,,,,Canadian
11697,1,7,2,2,2,6.0,76,+39.91,6903290,\N,\N,\N,\N,4,1,1981,6,Monaco,7,1,2,,,,,,,,,,Australian
11698,26,8,3,3,3,4.0,76,+1:29.24,6952620,\N,\N,\N,\N,4,1,1981,6,Monaco,7,1,2,,,,,,,,,,French
11727,27,7,1,1,1,9.0,80,1:46:35.01,6395010,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,Canadian
11728,26,1,2,2,2,6.0,80,+0.22,6395230,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,French
11729,7,4,3,3,3,4.0,80,+0.58,6395590,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,British
11730,2,3,4,4,4,3.0,80,+1.01,6396020,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,Argentine
11731,11,10,5,5,5,2.0,80,+1.24,6396250,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,Italian
11732,12,11,6,6,6,1.0,80,+28.58,6423590,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,British
11733,1,2,7,7,7,0.0,80,+56.58,6451590,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,Australian
11734,22,8,8,8,8,0.0,80,+1:00.80,6455810,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,American
11735,16,17,9,9,9,0.0,80,+1:07.08,6462090,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,French
11736,23,6,10,10,10,0.0,80,+1:13.65,6468660,\N,\N,\N,\N,4,1,1981,45,Spain,609,0,0,,,,,,,,,,Italian
11757,15,3,1,1,1,9.0,80,1:35:48.13,5748130,\N,\N,\N,\N,4,1,1981,41,France,484,0,0,,,,,,,,,,French
11758,7,2,2,2,2,6.0,80,+2.29,5750420,\N,\N,\N,\N,4,1,1981,41,France,484,0,0,,,,,,,,,,British
11759,5,4,3,3,3,4.0,80,+24.22,5772350,\N,\N,\N,\N,4,1,1981,41,France,484,0,0,,,,,,,,,,Brazilian
11760,16,1,4,4,4,3.0,80,+42.30,5790430,\N,\N,\N,\N,4,1,1981,41,France,484,0,0,,,,,,,,,,French
11786,7,5,1,1,1,9.0,68,1:26:54.80,5214800,\N,\N,\N,\N,4,1,1981,9,UK,153,1,0,,,,,,,,,,British
11787,2,9,2,2,2,6.0,68,+40.65,5255450,\N,\N,\N,\N,4,1,1981,9,UK,153,1,0,,,,,,,,,,Argentine
11816,5,6,1,1,1,9.0,45,1:25:55.60,5155600,\N,\N,\N,\N,4,1,1981,10,Germany,103,0,0,,,,,,,,,,Brazilian
11817,15,1,2,2,2,6.0,45,+11.52,5167120,\N,\N,\N,\N,4,1,1981,10,Germany,103,0,0,,,,,,,,,,French
11818,26,7,3,3,3,4.0,45,+1:04.60,5220200,\N,\N,\N,\N,4,1,1981,10,Germany,103,0,0,,,,,,,,,,French
11819,6,16,4,4,4,3.0,45,+1:39.69,5255290,\N,\N,\N,\N,4,1,1981,10,Germany,103,0,0,,,,,,,,,,Mexican
11820,3,18,5,5,5,2.0,45,+1:50.52,5266120,\N,\N,\N,\N,4,1,1981,10,Germany,103,0,0,,,,,,,,,,American
11846,26,4,1,1,1,9.0,53,1:27:36.47,5256470,\N,\N,\N,\N,4,1,1981,23,Austria,678,0,0,,,,,,,,0.0,race,French
11847,16,1,2,2,2,6.0,53,+5.17,5261640,\N,\N,\N,\N,4,1,1981,23,Austria,678,0,0,,,,,,,,0.0,race,French
11848,5,7,3,3,3,4.0,53,+7.34,5263810,\N,\N,\N,\N,4,1,1981,23,Austria,678,0,0,,,,,,,,0.0,race,Brazilian
11849,1,6,4,4,4,3.0,53,+12.04,5268510,\N,\N,\N,\N,4,1,1981,23,Austria,678,0,0,,,,,,,,0.0,race,Australian
11850,2,5,5,5,5,2.0,53,+31.85,5288320,\N,\N,\N,\N,4,1,1981,23,Austria,678,0,0,,,,,,,,0.0,race,Argentine
11851,7,12,6,6,6,1.0,53,+1:31.14,5347610,\N,\N,\N,\N,4,1,1981,23,Austria,678,0,0,,,,,,,,0.0,race,British
11874,15,1,1,1,1,9.0,72,1:40:22.43,6022430,\N,\N,\N,\N,4,1,1981,39,Netherlands,6,0,0,,,,,,,,,,French
11875,5,3,2,2,2,6.0,72,+8.24,6030670,\N,\N,\N,\N,4,1,1981,39,Netherlands,6,0,0,,,,,,,,,,Brazilian
11876,1,4,3,3,3,4.0,72,+35.50,6057930,\N,\N,\N,\N,4,1,1981,39,Netherlands,6,0,0,,,,,,,,,,Australian
11904,15,3,1,1,1,9.0,52,1:26:36.897,5196897,\N,\N,\N,\N,4,1,1981,14,Italy,162,1,0,,,,,,,,,,French
11905,1,5,2,2,2,6.0,52,+22.175,5219072,\N,\N,\N,\N,4,1,1981,14,Italy,162,1,0,,,,,,,,,,Australian
